,0
59,"POLYGON ((-93.30377199029896 45.00844193848712, -93.29742533597137 45.00844193848712, -93.29742533597137 45.01293854030575, -93.30377199029896 45.01293854030575, -93.30377199029896 45.00844193848712))"
60,"POLYGON ((-93.30377199029896 45.01293854030575, -93.29742533597137 45.01293854030575, -93.29742533597137 45.01743514212437, -93.30377199029896 45.01743514212437, -93.30377199029896 45.01293854030575))"
61,"POLYGON ((-93.30377199029896 45.01743514212437, -93.29742533597137 45.01743514212437, -93.29742533597137 45.02193174394299, -93.30377199029896 45.02193174394299, -93.30377199029896 45.01743514212437))"
62,"POLYGON ((-93.30377199029896 45.02193174394299, -93.29742533597137 45.02193174394299, -93.29742533597137 45.02642834576162, -93.30377199029896 45.02642834576162, -93.30377199029896 45.02193174394299))"
63,"POLYGON ((-93.30377199029896 45.03092494758024, -93.29742533597137 45.03092494758024, -93.29742533597137 45.03542154939886, -93.30377199029896 45.03542154939886, -93.30377199029896 45.03092494758024))"
64,"POLYGON ((-93.29742533597137 44.91850990211466, -93.29107868164378 44.91850990211466, -93.29107868164378 44.92300650393329, -93.29742533597137 44.92300650393329, -93.29742533597137 44.91850990211466))"
65,"POLYGON ((-93.29742533597137 44.92750310575191, -93.29107868164378 44.92750310575191, -93.29107868164378 44.93199970757053, -93.29742533597137 44.93199970757053, -93.29742533597137 44.92750310575191))"
66,"POLYGON ((-93.29742533597137 44.93199970757053, -93.29107868164378 44.93199970757053, -93.29107868164378 44.93649630938916, -93.29742533597137 44.93649630938916, -93.29742533597137 44.93199970757053))"
67,"POLYGON ((-93.29742533597137 44.93649630938916, -93.29107868164378 44.93649630938916, -93.29107868164378 44.94099291120778, -93.29742533597137 44.94099291120778, -93.29742533597137 44.93649630938916))"
68,"POLYGON ((-93.29742533597137 44.94099291120778, -93.29107868164378 44.94099291120778, -93.29107868164378 44.9454895130264, -93.29742533597137 44.9454895130264, -93.29742533597137 44.94099291120778))"
69,"POLYGON ((-93.29742533597137 44.9454895130264, -93.29107868164378 44.9454895130264, -93.29107868164378 44.94998611484503, -93.29742533597137 44.94998611484503, -93.29742533597137 44.9454895130264))"
70,"POLYGON ((-93.29742533597137 44.94998611484503, -93.29107868164378 44.94998611484503, -93.29107868164378 44.95448271666365, -93.29742533597137 44.95448271666365, -93.29742533597137 44.94998611484503))"
71,"POLYGON ((-93.29742533597137 44.95448271666365, -93.29107868164378 44.95448271666365, -93.29107868164378 44.95897931848227, -93.29742533597137 44.95897931848227, -93.29742533597137 44.95448271666365))"
72,"POLYGON ((-93.29742533597137 44.95897931848227, -93.29107868164378 44.95897931848227, -93.29107868164378 44.96347592030089, -93.29742533597137 44.96347592030089, -93.29742533597137 44.95897931848227))"
73,"POLYGON ((-93.29742533597137 44.96347592030089, -93.29107868164378 44.96347592030089, -93.29107868164378 44.96797252211952, -93.29742533597137 44.96797252211952, -93.29742533597137 44.96347592030089))"
74,"POLYGON ((-93.29742533597137 44.96797252211952, -93.29107868164378 44.96797252211952, -93.29107868164378 44.97246912393814, -93.29742533597137 44.97246912393814, -93.29742533597137 44.96797252211952))"
75,"POLYGON ((-93.29742533597137 44.97696572575676, -93.29107868164378 44.97696572575676, -93.29107868164378 44.98146232757539, -93.29742533597137 44.98146232757539, -93.29742533597137 44.97696572575676))"
76,"POLYGON ((-93.29742533597137 44.98146232757539, -93.29107868164378 44.98146232757539, -93.29107868164378 44.98595892939401, -93.29742533597137 44.98595892939401, -93.29742533597137 44.98146232757539))"
77,"POLYGON ((-93.29742533597137 44.98595892939401, -93.29107868164378 44.98595892939401, -93.29107868164378 44.99045553121263, -93.29742533597137 44.99045553121263, -93.29742533597137 44.98595892939401))"
78,"POLYGON ((-93.29742533597137 44.99045553121263, -93.29107868164378 44.99045553121263, -93.29107868164378 44.99495213303125, -93.29742533597137 44.99495213303125, -93.29742533597137 44.99045553121263))"
79,"POLYGON ((-93.29742533597137 44.99495213303125, -93.29107868164378 44.99495213303125, -93.29107868164378 44.99944873484988, -93.29742533597137 44.99944873484988, -93.29742533597137 44.99495213303125))"
80,"POLYGON ((-93.29742533597137 44.99944873484988, -93.29107868164378 44.99944873484988, -93.29107868164378 45.0039453366685, -93.29742533597137 45.0039453366685, -93.29742533597137 44.99944873484988))"
81,"POLYGON ((-93.29742533597137 45.0039453366685, -93.29107868164378 45.0039453366685, -93.29107868164378 45.00844193848712, -93.29742533597137 45.00844193848712, -93.29742533597137 45.0039453366685))"
82,"POLYGON ((-93.29742533597137 45.00844193848712, -93.29107868164378 45.00844193848712, -93.29107868164378 45.01293854030575, -93.29742533597137 45.01293854030575, -93.29742533597137 45.00844193848712))"
83,"POLYGON ((-93.29742533597137 45.01293854030575, -93.29107868164378 45.01293854030575, -93.29107868164378 45.01743514212437, -93.29742533597137 45.01743514212437, -93.29742533597137 45.01293854030575))"
84,"POLYGON ((-93.29742533597137 45.01743514212437, -93.29107868164378 45.01743514212437, -93.29107868164378 45.02193174394299, -93.29742533597137 45.02193174394299, -93.29742533597137 45.01743514212437))"
85,"POLYGON ((-93.29742533597137 45.02193174394299, -93.29107868164378 45.02193174394299, -93.29107868164378 45.02642834576162, -93.29742533597137 45.02642834576162, -93.29742533597137 45.02193174394299))"
86,"POLYGON ((-93.29742533597137 45.02642834576162, -93.29107868164378 45.02642834576162, -93.29107868164378 45.03092494758024, -93.29742533597137 45.03092494758024, -93.29742533597137 45.02642834576162))"
87,"POLYGON ((-93.29742533597137 45.03092494758024, -93.29107868164378 45.03092494758024, -93.29107868164378 45.03542154939886, -93.29742533597137 45.03542154939886, -93.29742533597137 45.03092494758024))"
88,"POLYGON ((-93.29742533597137 45.03542154939886, -93.29107868164378 45.03542154939886, -93.29107868164378 45.03991815121748, -93.29742533597137 45.03991815121748, -93.29742533597137 45.03542154939886))"
89,"POLYGON ((-93.29107868164378 44.90951669847742, -93.2847320273162 44.90951669847742, -93.2847320273162 44.91401330029604, -93.29107868164378 44.91401330029604, -93.29107868164378 44.90951669847742))"
90,"POLYGON ((-93.29107868164378 44.91401330029604, -93.2847320273162 44.91401330029604, -93.2847320273162 44.91850990211466, -93.29107868164378 44.91850990211466, -93.29107868164378 44.91401330029604))"
91,"POLYGON ((-93.29107868164378 44.92300650393329, -93.2847320273162 44.92300650393329, -93.2847320273162 44.92750310575191, -93.29107868164378 44.92750310575191, -93.29107868164378 44.92300650393329))"
92,"POLYGON ((-93.29107868164378 44.92750310575191, -93.2847320273162 44.92750310575191, -93.2847320273162 44.93199970757053, -93.29107868164378 44.93199970757053, -93.29107868164378 44.92750310575191))"
93,"POLYGON ((-93.29107868164378 44.93199970757053, -93.2847320273162 44.93199970757053, -93.2847320273162 44.93649630938916, -93.29107868164378 44.93649630938916, -93.29107868164378 44.93199970757053))"
94,"POLYGON ((-93.29107868164378 44.93649630938916, -93.2847320273162 44.93649630938916, -93.2847320273162 44.94099291120778, -93.29107868164378 44.94099291120778, -93.29107868164378 44.93649630938916))"
95,"POLYGON ((-93.29107868164378 44.94099291120778, -93.2847320273162 44.94099291120778, -93.2847320273162 44.9454895130264, -93.29107868164378 44.9454895130264, -93.29107868164378 44.94099291120778))"
96,"POLYGON ((-93.29107868164378 44.9454895130264, -93.2847320273162 44.9454895130264, -93.2847320273162 44.94998611484503, -93.29107868164378 44.94998611484503, -93.29107868164378 44.9454895130264))"
97,"POLYGON ((-93.29107868164378 44.94998611484503, -93.2847320273162 44.94998611484503, -93.2847320273162 44.95448271666365, -93.29107868164378 44.95448271666365, -93.29107868164378 44.94998611484503))"
98,"POLYGON ((-93.29107868164378 44.95448271666365, -93.2847320273162 44.95448271666365, -93.2847320273162 44.95897931848227, -93.29107868164378 44.95897931848227, -93.29107868164378 44.95448271666365))"
99,"POLYGON ((-93.29107868164378 44.95897931848227, -93.2847320273162 44.95897931848227, -93.2847320273162 44.96347592030089, -93.29107868164378 44.96347592030089, -93.29107868164378 44.95897931848227))"
100,"POLYGON ((-93.29107868164378 44.96347592030089, -93.2847320273162 44.96347592030089, -93.2847320273162 44.96797252211952, -93.29107868164378 44.96797252211952, -93.29107868164378 44.96347592030089))"
101,"POLYGON ((-93.29107868164378 44.96797252211952, -93.2847320273162 44.96797252211952, -93.2847320273162 44.97246912393814, -93.29107868164378 44.97246912393814, -93.29107868164378 44.96797252211952))"
102,"POLYGON ((-93.29107868164378 44.97246912393814, -93.2847320273162 44.97246912393814, -93.2847320273162 44.97696572575676, -93.29107868164378 44.97696572575676, -93.29107868164378 44.97246912393814))"
103,"POLYGON ((-93.29107868164378 44.97696572575676, -93.2847320273162 44.97696572575676, -93.2847320273162 44.98146232757539, -93.29107868164378 44.98146232757539, -93.29107868164378 44.97696572575676))"
104,"POLYGON ((-93.29107868164378 44.98146232757539, -93.2847320273162 44.98146232757539, -93.2847320273162 44.98595892939401, -93.29107868164378 44.98595892939401, -93.29107868164378 44.98146232757539))"
105,"POLYGON ((-93.29107868164378 44.98595892939401, -93.2847320273162 44.98595892939401, -93.2847320273162 44.99045553121263, -93.29107868164378 44.99045553121263, -93.29107868164378 44.98595892939401))"
106,"POLYGON ((-93.29107868164378 44.99045553121263, -93.2847320273162 44.99045553121263, -93.2847320273162 44.99495213303125, -93.29107868164378 44.99495213303125, -93.29107868164378 44.99045553121263))"
107,"POLYGON ((-93.29107868164378 44.99495213303125, -93.2847320273162 44.99495213303125, -93.2847320273162 44.99944873484988, -93.29107868164378 44.99944873484988, -93.29107868164378 44.99495213303125))"
108,"POLYGON ((-93.29107868164378 44.99944873484988, -93.2847320273162 44.99944873484988, -93.2847320273162 45.0039453366685, -93.29107868164378 45.0039453366685, -93.29107868164378 44.99944873484988))"
109,"POLYGON ((-93.29107868164378 45.0039453366685, -93.2847320273162 45.0039453366685, -93.2847320273162 45.00844193848712, -93.29107868164378 45.00844193848712, -93.29107868164378 45.0039453366685))"
110,"POLYGON ((-93.29107868164378 45.00844193848712, -93.2847320273162 45.00844193848712, -93.2847320273162 45.01293854030575, -93.29107868164378 45.01293854030575, -93.29107868164378 45.00844193848712))"
111,"POLYGON ((-93.29107868164378 45.01293854030575, -93.2847320273162 45.01293854030575, -93.2847320273162 45.01743514212437, -93.29107868164378 45.01743514212437, -93.29107868164378 45.01293854030575))"
112,"POLYGON ((-93.29107868164378 45.01743514212437, -93.2847320273162 45.01743514212437, -93.2847320273162 45.02193174394299, -93.29107868164378 45.02193174394299, -93.29107868164378 45.01743514212437))"
113,"POLYGON ((-93.29107868164378 45.02193174394299, -93.2847320273162 45.02193174394299, -93.2847320273162 45.02642834576162, -93.29107868164378 45.02642834576162, -93.29107868164378 45.02193174394299))"
114,"POLYGON ((-93.29107868164378 45.02642834576162, -93.2847320273162 45.02642834576162, -93.2847320273162 45.03092494758024, -93.29107868164378 45.03092494758024, -93.29107868164378 45.02642834576162))"
115,"POLYGON ((-93.29107868164378 45.03542154939886, -93.2847320273162 45.03542154939886, -93.2847320273162 45.03991815121748, -93.29107868164378 45.03991815121748, -93.29107868164378 45.03542154939886))"
116,"POLYGON ((-93.2847320273162 44.90052349484017, -93.27838537298861 44.90052349484017, -93.27838537298861 44.9050200966588, -93.2847320273162 44.9050200966588, -93.2847320273162 44.90052349484017))"
