start_grid,start_basegrid_idx,0,1
214,1,POINT (-93.25775874642395 44.96235176984624),3.225806451612903
214,2,POINT (-93.25458541926015 44.96010346893694),1.129032258064516
214,3,POINT (-93.2553787510511 44.96291384507357),5.451612903225806
215,0,POINT (-93.25775874642395 44.96460007075555),0.8709677419354838
215,1,POINT (-93.25775874642395 44.96684837166487),0.03225806451612903
215,2,POINT (-93.25458541926015 44.96460007075555),0.0
215,3,POINT (-93.25458541926015 44.96684837166487),0.0
216,0,POINT (-93.25775874642395 44.96909667257417),4.032258064516129
216,1,POINT (-93.25775874642395 44.97134497348349),2.161290322580645
216,2,POINT (-93.25458541926015 44.96909667257417),0.0
216,3,POINT (-93.25458541926015 44.97134497348349),0.7419354838709677
217,0,POINT (-93.25775874642395 44.9735932743928),0.06451612903225806
217,1,POINT (-93.256965414633 44.97640365052944),6.741935483870968
217,2,POINT (-93.25458541926015 44.9735932743928),0.5161290322580645
217,3,POINT (-93.25458541926015 44.97584157530211),13.322580645161292
218,0,POINT (-93.25775874642395 44.97808987621143),32.64516129032258
218,1,POINT (-93.2585520782149 44.97977610189341),11.838709677419356
218,2,POINT (-93.2553787510511 44.97752780098409),15.70967741935484
218,3,POINT (-93.25458541926015 44.98033817712074),0.0
219,0,POINT (-93.25775874642395 44.98258647803005),0.0
219,1,POINT (-93.25775874642395 44.98483477893936),0.0967741935483871
219,2,POINT (-93.25458541926015 44.98258647803005),3.3225806451612905
219,3,POINT (-93.25379208746921 44.98539685416669),5.935483870967742
220,0,POINT (-93.25775874642395 44.98708307984867),15.580645161290324
220,1,POINT (-93.25775874642395 44.98933138075797),5.741935483870968
220,2,POINT (-93.25458541926015 44.98708307984867),6.516129032258064
220,3,POINT (-93.25458541926015 44.98933138075797),16.903225806451612
221,0,POINT (-93.25775874642395 44.9915796816673),0.29032258064516125
221,1,POINT (-93.25775874642395 44.9938279825766),0.03225806451612903
221,2,POINT (-93.25458541926015 44.9915796816673),1.2580645161290323
221,3,POINT (-93.25458541926015 44.9938279825766),0.03225806451612903
222,0,POINT (-93.25775874642395 44.99607628348592),0.3548387096774194
222,1,POINT (-93.25775874642395 44.99832458439523),0.06451612903225806
222,2,POINT (-93.25458541926015 44.99607628348592),1.2258064516129032
222,3,POINT (-93.25458541926015 44.99832458439523),1.096774193548387
223,0,POINT (-93.25775874642395 45.00057288530454),0.3870967741935484
223,1,POINT (-93.25775874642395 45.00282118621385),0.0967741935483871
223,2,POINT (-93.25458541926015 45.00057288530454),0.0
223,3,POINT (-93.25458541926015 45.00282118621385),0.0
224,0,POINT (-93.25775874642395 45.00506948712316),0.1935483870967742
224,1,POINT (-93.25775874642395 45.00731778803247),0.0
224,2,POINT (-93.25458541926015 45.00506948712316),0.41935483870967744
224,3,POINT (-93.25458541926015 45.00731778803247),0.0
225,0,POINT (-93.25775874642395 45.00956608894178),0.03225806451612903
225,1,POINT (-93.25775874642395 45.0118143898511),0.25806451612903225
225,2,POINT (-93.25458541926015 45.00956608894178),0.03225806451612903
225,3,POINT (-93.25458541926015 45.0118143898511),0.29032258064516125
226,0,POINT (-93.25775874642395 45.01406269076041),0.16129032258064516
226,1,POINT (-93.25775874642395 45.01631099166972),0.03225806451612903
226,2,POINT (-93.25458541926015 45.01406269076041),0.16129032258064516
226,3,POINT (-93.25458541926015 45.01631099166972),0.0
227,0,POINT (-93.25141209209637 44.91513745075071),0.0
227,1,POINT (-93.25141209209637 44.91738575166001),0.0
227,2,POINT (-93.24823876493255 44.91513745075071),0.0
227,3,POINT (-93.24823876493255 44.91738575166001),0.3870967741935484
228,0,POINT (-93.25141209209637 44.91963405256933),0.0
228,1,POINT (-93.25141209209637 44.92188235347863),0.0
228,2,POINT (-93.24823876493255 44.91963405256933),0.5483870967741935
228,3,POINT (-93.24823876493255 44.92188235347863),0.0
229,0,POINT (-93.25141209209637 44.92413065438795),0.0
229,1,POINT (-93.25141209209637 44.92637895529726),0.0
229,2,POINT (-93.24823876493255 44.92413065438795),0.0
229,3,POINT (-93.24823876493255 44.92637895529726),0.06451612903225806
230,0,POINT (-93.25141209209637 44.9331238580252),0.06451612903225806
230,1,POINT (-93.25141209209637 44.9353721589345),0.0
230,2,POINT (-93.24823876493255 44.9331238580252),0.0
230,3,POINT (-93.24823876493255 44.9353721589345),0.25806451612903225
231,0,POINT (-93.25141209209637 44.93762045984381),0.06451612903225806
231,1,POINT (-93.25141209209637 44.93986876075313),0.3870967741935484
231,2,POINT (-93.24823876493255 44.93762045984381),0.7419354838709677
231,3,POINT (-93.24823876493255 44.93986876075313),0.3870967741935484
232,0,POINT (-93.25141209209637 44.94211706166244),0.0967741935483871
232,1,POINT (-93.25141209209637 44.94436536257175),0.25806451612903225
232,2,POINT (-93.24823876493255 44.94211706166244),0.3225806451612903
232,3,POINT (-93.24823876493255 44.94436536257175),0.0
233,0,POINT (-93.25141209209637 44.94661366348106),1.7741935483870968
233,1,POINT (-93.25141209209637 44.94886196439037),1.6129032258064517
233,2,POINT (-93.24823876493255 44.94661366348106),1.6129032258064517
233,3,POINT (-93.24823876493255 44.94886196439037),1.4838709677419355
234,0,POINT (-93.25141209209637 44.95111026529968),1.032258064516129
234,1,POINT (-93.25141209209637 44.95335856620899),1.870967741935484
234,2,POINT (-93.24823876493255 44.95111026529968),0.5806451612903226
234,3,POINT (-93.24823876493255 44.95335856620899),0.6129032258064516
235,0,POINT (-93.25141209209637 44.95560686711831),1.5161290322580647
235,1,POINT (-93.25141209209637 44.95785516802761),0.1935483870967742
235,2,POINT (-93.24823876493255 44.95560686711831),3.516129032258065
235,3,POINT (-93.24744543314161 44.95729309280029),8.709677419354838
236,0,POINT (-93.25141209209637 44.96010346893694),1.7741935483870968
236,1,POINT (-93.25141209209637 44.96235176984624),4.35483870967742
236,2,POINT (-93.24823876493255 44.96010346893694),3.7419354838709675
236,3,POINT (-93.24744543314161 44.96178969461891),7.064516129032258
237,0,POINT (-93.25141209209637 44.96460007075555),0.6774193548387097
237,1,POINT (-93.25141209209637 44.96684837166487),0.0967741935483871
237,2,POINT (-93.24823876493255 44.96460007075555),0.1935483870967742
237,3,POINT (-93.24823876493255 44.96684837166487),0.8709677419354839
238,0,POINT (-93.2506187603054 44.9696587478015),6.548387096774194
238,1,POINT (-93.25141209209637 44.97134497348349),0.0
238,2,POINT (-93.24744543314161 44.96853459734685),7.64516129032258
238,3,POINT (-93.24823876493255 44.97134497348349),2.6451612903225805
239,0,POINT (-93.25141209209637 44.9735932743928),3.612903225806452
239,1,POINT (-93.25141209209637 44.97584157530211),4.483870967741936
239,2,POINT (-93.24744543314161 44.97303119916546),17.096774193548388
239,3,POINT (-93.24823876493255 44.97584157530211),1.3225806451612903
240,0,POINT (-93.25141209209637 44.97808987621143),1.2903225806451615
240,1,POINT (-93.25141209209637 44.98033817712074),0.0
240,2,POINT (-93.24823876493255 44.97808987621143),0.06451612903225806
240,3,POINT (-93.24823876493255 44.98033817712074),0.3870967741935484
241,0,POINT (-93.25141209209637 44.98258647803005),1.6451612903225807
241,1,POINT (-93.25220542388733 44.98539685416669),7.612903225806452
241,2,POINT (-93.2490320967235 44.98202440280271),23.451612903225804
241,3,POINT (-93.24744543314161 44.98427270371202),6.838709677419354
242,0,POINT (-93.25141209209637 44.98708307984867),1.032258064516129
242,1,POINT (-93.25141209209637 44.98933138075797),4.32258064516129
242,2,POINT (-93.24823876493255 44.98708307984867),2.5161290322580645
242,3,POINT (-93.24823876493255 44.98933138075797),1.4516129032258065
243,0,POINT (-93.25141209209637 44.9915796816673),2.6451612903225805
243,1,POINT (-93.25141209209637 44.9938279825766),2.4516129032258065
243,2,POINT (-93.24823876493255 44.9915796816673),1.0
243,3,POINT (-93.24823876493255 44.9938279825766),0.41935483870967744
244,0,POINT (-93.25141209209637 44.99607628348592),0.7741935483870968
244,1,POINT (-93.25141209209637 44.99832458439523),3.032258064516129
244,2,POINT (-93.24823876493255 44.99607628348592),1.7419354838709675
244,3,POINT (-93.24823876493255 44.99832458439523),0.7419354838709677
245,0,POINT (-93.25141209209637 45.00057288530454),0.6451612903225806
245,1,POINT (-93.25141209209637 45.00282118621385),4.516129032258065
245,2,POINT (-93.24823876493255 45.00057288530454),0.29032258064516125
245,3,POINT (-93.24823876493255 45.00282118621385),0.935483870967742
246,0,POINT (-93.25141209209637 45.00506948712316),0.06451612903225806
246,1,POINT (-93.25141209209637 45.00731778803247),0.03225806451612903
246,2,POINT (-93.24823876493255 45.00506948712316),0.6129032258064516
246,3,POINT (-93.24823876493255 45.00731778803247),0.8387096774193548
247,0,POINT (-93.25141209209637 45.00956608894178),0.0967741935483871
247,1,POINT (-93.25141209209637 45.0118143898511),0.45161290322580644
247,2,POINT (-93.24823876493255 45.00956608894178),0.6129032258064516
247,3,POINT (-93.24823876493255 45.0118143898511),0.967741935483871
248,0,POINT (-93.25141209209637 45.01406269076041),0.29032258064516125
248,1,POINT (-93.25141209209637 45.01631099166972),0.0
248,2,POINT (-93.24823876493255 45.01406269076041),0.8387096774193548
248,3,POINT (-93.24823876493255 45.01631099166972),0.12903225806451613
249,0,POINT (-93.25141209209637 45.01855929257903),0.0
249,1,POINT (-93.25141209209637 45.02080759348834),0.0
249,2,POINT (-93.24823876493255 45.01855929257903),0.03225806451612903
249,3,POINT (-93.24823876493255 45.02080759348834),0.0967741935483871
250,0,POINT (-93.25141209209637 45.02755249621628),0.0
250,1,POINT (-93.25141209209637 45.02980079712558),0.0
250,2,POINT (-93.24823876493255 45.02755249621628),0.0
250,3,POINT (-93.24823876493255 45.02980079712558),0.06451612903225806
251,0,POINT (-93.25141209209637 45.03654569985352),0.0
251,1,POINT (-93.25141209209637 45.03879400076283),0.0
251,2,POINT (-93.24823876493255 45.03654569985352),0.22580645161290322
251,3,POINT (-93.24823876493255 45.03879400076283),0.0
252,0,POINT (-93.24506543776877 44.91513745075071),0.0
252,1,POINT (-93.24506543776877 44.91738575166001),0.06451612903225806
252,2,POINT (-93.24189211060498 44.91513745075071),0.0
252,3,POINT (-93.24189211060498 44.91738575166001),0.0
253,0,POINT (-93.24506543776877 44.91963405256933),0.03225806451612903
253,1,POINT (-93.24506543776877 44.92188235347863),0.0
253,2,POINT (-93.24189211060498 44.91963405256933),0.0
253,3,POINT (-93.24189211060498 44.92188235347863),0.0
254,0,POINT (-93.24506543776877 44.92862725620657),0.0
254,1,POINT (-93.24506543776877 44.93087555711588),0.03225806451612903
254,2,POINT (-93.24189211060498 44.92862725620657),0.0
254,3,POINT (-93.24189211060498 44.93087555711588),0.0
255,0,POINT (-93.24506543776877 44.9331238580252),0.0
255,1,POINT (-93.24506543776877 44.9353721589345),0.0
255,2,POINT (-93.24189211060498 44.9331238580252),0.03225806451612903
255,3,POINT (-93.24189211060498 44.9353721589345),0.0
256,0,POINT (-93.24506543776877 44.93762045984381),0.0
256,1,POINT (-93.24506543776877 44.93986876075313),0.0
256,2,POINT (-93.24189211060498 44.93762045984381),0.0967741935483871
256,3,POINT (-93.24189211060498 44.93986876075313),0.12903225806451613
257,0,POINT (-93.24506543776877 44.94211706166244),0.06451612903225806
257,1,POINT (-93.24506543776877 44.94436536257175),0.0
257,2,POINT (-93.24189211060498 44.94211706166244),0.0
257,3,POINT (-93.24189211060498 44.94436536257175),0.2903225806451613
258,0,POINT (-93.24506543776877 44.94661366348106),0.06451612903225806
258,1,POINT (-93.24506543776877 44.94886196439037),0.3225806451612903
258,2,POINT (-93.24189211060498 44.94661366348106),1.193548387096774
258,3,POINT (-93.24189211060498 44.94886196439037),2.225806451612903
259,0,POINT (-93.24506543776877 44.95111026529968),0.3870967741935484
259,1,POINT (-93.24506543776877 44.95335856620899),0.16129032258064516
259,2,POINT (-93.24189211060498 44.95111026529968),1.6451612903225807
259,3,POINT (-93.24189211060498 44.95335856620899),0.0
260,0,POINT (-93.24506543776877 44.95560686711831),2.096774193548387
260,1,POINT (-93.24506543776877 44.95785516802761),4.290322580645161
260,2,POINT (-93.24189211060498 44.95560686711831),0.03225806451612903
260,3,POINT (-93.24189211060498 44.95785516802761),0.25806451612903225
261,0,POINT (-93.24506543776877 44.96010346893694),1.838709677419355
261,1,POINT (-93.24506543776877 44.96235176984624),1.2580645161290323
261,2,POINT (-93.24189211060498 44.96010346893694),0.3870967741935483
261,3,POINT (-93.24189211060498 44.96235176984624),3.5483870967741935
262,0,POINT (-93.24506543776877 44.96460007075555),0.1935483870967742
262,1,POINT (-93.24506543776877 44.96684837166487),2.3870967741935485
262,2,POINT (-93.24189211060498 44.96460007075555),1.774193548387097
262,3,POINT (-93.24189211060498 44.96684837166487),4.35483870967742
263,0,POINT (-93.24506543776877 44.96909667257417),5.935483870967742
263,1,POINT (-93.24506543776877 44.97134497348349),2.096774193548387
263,2,POINT (-93.24189211060498 44.96909667257417),3.806451612903226
263,3,POINT (-93.24189211060498 44.97134497348349),0.0
264,0,POINT (-93.24585876955973 44.97303119916546),7.225806451612904
264,1,POINT (-93.24506543776877 44.97584157530211),1.096774193548387
264,2,POINT (-93.24189211060498 44.9735932743928),1.161290322580645
264,3,POINT (-93.24189211060498 44.97584157530211),0.22580645161290322
265,0,POINT (-93.24506543776877 44.97808987621143),0.0
265,1,POINT (-93.24506543776877 44.98033817712074),0.5161290322580645
265,2,POINT (-93.24189211060498 44.97808987621143),0.0
265,3,POINT (-93.24189211060498 44.98033817712074),3.064516129032258
266,0,POINT (-93.24427210597783 44.98314855325737),8.96774193548387
266,1,POINT (-93.24506543776877 44.98483477893936),4.258064516129032
266,2,POINT (-93.24109877881402 44.98202440280272),7.709677419354839
266,3,POINT (-93.24189211060498 44.98483477893936),0.8709677419354839
267,0,POINT (-93.24506543776877 44.98708307984867),2.870967741935484
267,1,POINT (-93.24506543776877 44.98933138075797),0.8387096774193549
267,2,POINT (-93.24189211060498 44.98708307984867),2.903225806451613
267,3,POINT (-93.24189211060498 44.98933138075797),1.870967741935484
268,0,POINT (-93.24506543776877 44.9915796816673),1.4838709677419355
268,1,POINT (-93.24506543776877 44.9938279825766),0.0
268,2,POINT (-93.24189211060498 44.9915796816673),0.03225806451612903
268,3,POINT (-93.24189211060498 44.9938279825766),0.22580645161290322
269,0,POINT (-93.24506543776877 44.99607628348592),0.1935483870967742
269,1,POINT (-93.24506543776877 44.99832458439523),0.0
269,2,POINT (-93.24189211060498 44.99607628348592),0.8709677419354839
269,3,POINT (-93.24189211060498 44.99832458439523),0.3225806451612903
270,0,POINT (-93.24506543776877 45.00057288530454),2.2903225806451615
270,1,POINT (-93.24506543776877 45.00282118621385),0.0
270,2,POINT (-93.24189211060498 45.00057288530454),0.0
270,3,POINT (-93.24189211060498 45.00282118621385),0.03225806451612903
271,0,POINT (-93.24506543776877 45.00506948712316),1.064516129032258
271,1,POINT (-93.24506543776877 45.00731778803247),0.16129032258064516
271,2,POINT (-93.24189211060498 45.00506948712316),0.0
271,3,POINT (-93.24189211060498 45.00731778803247),0.25806451612903225
272,0,POINT (-93.24506543776877 45.00956608894178),0.16129032258064516
272,1,POINT (-93.24506543776877 45.0118143898511),0.16129032258064516
272,2,POINT (-93.24189211060498 45.00956608894178),0.0
272,3,POINT (-93.24189211060498 45.0118143898511),0.12903225806451613
273,0,POINT (-93.24506543776877 45.01406269076041),0.16129032258064516
273,1,POINT (-93.24506543776877 45.01631099166972),0.0967741935483871
273,2,POINT (-93.24189211060498 45.01406269076041),0.16129032258064516
273,3,POINT (-93.24189211060498 45.01631099166972),0.0
274,0,POINT (-93.24506543776877 45.01855929257903),0.16129032258064516
274,1,POINT (-93.24506543776877 45.02080759348834),0.0
274,2,POINT (-93.24189211060498 45.01855929257903),0.0
274,3,POINT (-93.24189211060498 45.02080759348834),0.0
275,0,POINT (-93.24506543776877 45.02305589439765),0.16129032258064516
275,1,POINT (-93.24506543776877 45.02530419530696),0.0
275,2,POINT (-93.24189211060498 45.02305589439765),0.0
275,3,POINT (-93.24189211060498 45.02530419530696),0.0
276,0,POINT (-93.2387187834412 44.92413065438795),0.0
276,1,POINT (-93.2387187834412 44.92637895529726),0.0
276,2,POINT (-93.23554545627739 44.92413065438795),0.0
276,3,POINT (-93.23554545627739 44.92637895529726),0.03225806451612903
277,0,POINT (-93.2387187834412 44.92862725620657),0.0
277,1,POINT (-93.2387187834412 44.93087555711588),0.0
277,2,POINT (-93.23554545627739 44.92862725620657),0.03225806451612903
277,3,POINT (-93.23554545627739 44.93087555711588),0.0
278,0,POINT (-93.2387187834412 44.9331238580252),0.0967741935483871
278,1,POINT (-93.2387187834412 44.9353721589345),0.03225806451612903
278,2,POINT (-93.23554545627739 44.9331238580252),0.0
278,3,POINT (-93.23554545627739 44.9353721589345),0.0
279,0,POINT (-93.2387187834412 44.93762045984381),0.06451612903225806
279,1,POINT (-93.2387187834412 44.93986876075313),0.03225806451612903
279,2,POINT (-93.23554545627739 44.93762045984381),0.06451612903225806
279,3,POINT (-93.23554545627739 44.93986876075313),0.2903225806451613
280,0,POINT (-93.2387187834412 44.94211706166244),0.1935483870967742
280,1,POINT (-93.2387187834412 44.94436536257175),0.0967741935483871
280,2,POINT (-93.23554545627739 44.94211706166244),0.0
280,3,POINT (-93.23554545627739 44.94436536257175),0.0
281,0,POINT (-93.2387187834412 44.94661366348106),1.2903225806451613
281,1,POINT (-93.2387187834412 44.94886196439037),3.6129032258064515
281,2,POINT (-93.23554545627739 44.94661366348106),0.0
281,3,POINT (-93.23554545627739 44.94886196439037),4.193548387096774
282,0,POINT (-93.2387187834412 44.95111026529968),0.0
282,1,POINT (-93.2387187834412 44.95335856620899),0.0
282,2,POINT (-93.23554545627739 44.95111026529968),1.903225806451613
282,3,POINT (-93.23554545627739 44.95335856620899),2.3548387096774195
283,0,POINT (-93.2387187834412 44.95560686711831),0.4516129032258065
283,1,POINT (-93.2387187834412 44.95785516802761),0.0
283,2,POINT (-93.23554545627739 44.95560686711831),0.8064516129032258
283,3,POINT (-93.23554545627739 44.95785516802761),0.6774193548387096
284,0,POINT (-93.2387187834412 44.96010346893694),0.12903225806451613
284,1,POINT (-93.2387187834412 44.96235176984624),1.096774193548387
284,2,POINT (-93.23554545627739 44.96010346893694),0.06451612903225806
284,3,POINT (-93.23554545627739 44.96235176984624),2.3870967741935485
285,0,POINT (-93.2387187834412 44.96460007075555),1.161290322580645
285,1,POINT (-93.2387187834412 44.96684837166487),0.9032258064516129
285,2,POINT (-93.23554545627739 44.96460007075555),2.193548387096774
285,3,POINT (-93.23554545627739 44.96684837166487),1.4838709677419355
286,0,POINT (-93.2387187834412 44.96909667257417),0.0
286,1,POINT (-93.2387187834412 44.97134497348349),0.16129032258064516
286,2,POINT (-93.23554545627739 44.96909667257417),0.0
286,3,POINT (-93.23554545627739 44.97134497348349),0.0
287,0,POINT (-93.2387187834412 44.9735932743928),0.12903225806451613
287,1,POINT (-93.2387187834412 44.97584157530211),0.1935483870967742
287,2,POINT (-93.23554545627739 44.9735932743928),9.193548387096774
287,3,POINT (-93.23554545627739 44.97584157530211),1.8387096774193548
288,0,POINT (-93.2387187834412 44.97808987621143),0.0
288,1,POINT (-93.2387187834412 44.98033817712074),9.838709677419356
288,2,POINT (-93.23633878806834 44.97865195143875),11.548387096774194
288,3,POINT (-93.23554545627739 44.98033817712074),33.516129032258064
289,0,POINT (-93.2387187834412 44.98258647803005),3.903225806451613
289,1,POINT (-93.2387187834412 44.98483477893936),3.0
289,2,POINT (-93.23633878806834 44.98202440280271),33.516129032258064
289,3,POINT (-93.23633878806834 44.98539685416669),5.64516129032258
290,0,POINT (-93.2387187834412 44.98708307984867),4.483870967741935
290,1,POINT (-93.2387187834412 44.98933138075797),0.0
290,2,POINT (-93.23554545627739 44.98708307984867),2.032258064516129
290,3,POINT (-93.23554545627739 44.98933138075797),0.06451612903225806
291,0,POINT (-93.2387187834412 44.9915796816673),0.0
291,1,POINT (-93.2387187834412 44.9938279825766),0.0
291,2,POINT (-93.23554545627739 44.9915796816673),0.4193548387096774
291,3,POINT (-93.23554545627739 44.9938279825766),0.0
292,0,POINT (-93.2387187834412 44.99607628348592),0.0
292,1,POINT (-93.2387187834412 44.99832458439523),0.0
292,2,POINT (-93.23554545627739 44.99607628348592),0.0
292,3,POINT (-93.23554545627739 44.99832458439523),0.03225806451612903
293,0,POINT (-93.2387187834412 45.00057288530454),0.0
293,1,POINT (-93.2387187834412 45.00282118621385),0.0
293,2,POINT (-93.23554545627739 45.00057288530454),0.0
293,3,POINT (-93.23554545627739 45.00282118621385),0.03225806451612903
294,0,POINT (-93.2387187834412 45.00506948712316),0.32258064516129037
294,1,POINT (-93.2387187834412 45.00731778803247),0.0
294,2,POINT (-93.23554545627739 45.00506948712316),0.06451612903225806
294,3,POINT (-93.23554545627739 45.00731778803247),0.16129032258064516
295,0,POINT (-93.2387187834412 45.00956608894178),0.25806451612903225
295,1,POINT (-93.2387187834412 45.0118143898511),0.0
295,2,POINT (-93.23554545627739 45.00956608894178),0.03225806451612903
295,3,POINT (-93.23554545627739 45.0118143898511),0.0
296,0,POINT (-93.2387187834412 45.01406269076041),0.12903225806451613
296,1,POINT (-93.2387187834412 45.01631099166972),0.12903225806451613
296,2,POINT (-93.23554545627739 45.01406269076041),0.0
296,3,POINT (-93.23554545627739 45.01631099166972),0.0
297,0,POINT (-93.2387187834412 45.01855929257903),0.0
297,1,POINT (-93.2387187834412 45.02080759348834),0.0
297,2,POINT (-93.23554545627739 45.01855929257903),0.06451612903225806
297,3,POINT (-93.23554545627739 45.02080759348834),0.3870967741935484
298,0,POINT (-93.23237212911361 44.92413065438795),0.0
298,1,POINT (-93.23237212911361 44.92637895529726),0.0
298,2,POINT (-93.22919880194981 44.92413065438795),0.0
298,3,POINT (-93.22919880194981 44.92637895529726),0.03225806451612903
299,0,POINT (-93.23237212911361 44.92862725620657),0.0967741935483871
299,1,POINT (-93.23237212911361 44.93087555711588),0.0
299,2,POINT (-93.22919880194981 44.92862725620657),0.0
299,3,POINT (-93.22919880194981 44.93087555711588),0.0
300,0,POINT (-93.23237212911361 44.9331238580252),0.0
300,1,POINT (-93.23237212911361 44.9353721589345),0.25806451612903225
300,2,POINT (-93.22919880194981 44.9331238580252),0.2903225806451613
300,3,POINT (-93.22919880194981 44.9353721589345),0.0
301,0,POINT (-93.23237212911361 44.94211706166244),0.0
301,1,POINT (-93.23237212911361 44.94436536257175),0.16129032258064516
301,2,POINT (-93.22919880194981 44.94211706166244),0.3548387096774194
301,3,POINT (-93.22919880194981 44.94436536257175),0.03225806451612903
302,0,POINT (-93.23237212911361 44.94661366348106),0.29032258064516125
302,1,POINT (-93.23237212911361 44.94886196439037),1.096774193548387
302,2,POINT (-93.22919880194981 44.94661366348106),0.22580645161290322
302,3,POINT (-93.22919880194981 44.94886196439037),0.03225806451612903
303,0,POINT (-93.23237212911361 44.95111026529968),1.129032258064516
303,1,POINT (-93.23237212911361 44.95335856620899),0.0
303,2,POINT (-93.22919880194981 44.95111026529968),0.03225806451612903
303,3,POINT (-93.22919880194981 44.95335856620899),0.0
304,0,POINT (-93.23237212911361 44.95560686711831),0.03225806451612903
304,1,POINT (-93.23237212911361 44.95785516802761),0.12903225806451613
304,2,POINT (-93.22919880194981 44.95560686711831),0.0
304,3,POINT (-93.22919880194981 44.95785516802761),0.0
305,0,POINT (-93.23237212911361 44.96010346893694),0.3225806451612903
305,1,POINT (-93.23237212911361 44.96235176984624),2.4838709677419355
305,2,POINT (-93.22919880194981 44.96010346893694),0.16129032258064516
305,3,POINT (-93.22919880194981 44.96235176984624),0.8387096774193549
306,0,POINT (-93.23237212911361 44.96460007075555),0.1935483870967742
306,1,POINT (-93.23237212911361 44.96684837166487),0.6451612903225806
306,2,POINT (-93.22919880194981 44.96460007075555),1.096774193548387
306,3,POINT (-93.22919880194981 44.96684837166487),0.0
307,0,POINT (-93.23237212911361 44.96909667257417),0.0
307,1,POINT (-93.23237212911361 44.97134497348349),3.5161290322580645
307,2,POINT (-93.22919880194981 44.96909667257417),0.0
307,3,POINT (-93.22999213374072 44.97190704871082),8.838709677419354
308,0,POINT (-93.23237212911361 44.9735932743928),8.870967741935484
308,1,POINT (-93.23237212911361 44.97584157530211),5.129032258064516
308,2,POINT (-93.22919880194981 44.9735932743928),33.41935483870968
308,3,POINT (-93.22999213374072 44.97527950007479),9.129032258064516
309,0,POINT (-93.23157879732267 44.97865195143874),11.064516129032258
309,1,POINT (-93.23237212911361 44.98033817712074),3.5483870967741935
309,2,POINT (-93.22919880194981 44.97808987621143),3.387096774193548
309,3,POINT (-93.22919880194981 44.98033817712074),0.03225806451612903
310,0,POINT (-93.23316546090456 44.98202440280271),7.483870967741936
310,1,POINT (-93.23237212911361 44.98483477893936),3.032258064516129
310,2,POINT (-93.22919880194981 44.98258647803005),3.4838709677419355
310,3,POINT (-93.22919880194981 44.98483477893936),2.774193548387097
311,0,POINT (-93.23237212911361 44.98708307984867),1.4193548387096773
311,1,POINT (-93.23237212911361 44.98933138075797),0.3870967741935484
311,2,POINT (-93.22919880194981 44.98708307984867),5.64516129032258
311,3,POINT (-93.22919880194981 44.98933138075797),0.7419354838709677
312,0,POINT (-93.23237212911361 44.9915796816673),0.8387096774193549
312,1,POINT (-93.23237212911361 44.9938279825766),0.12903225806451613
312,2,POINT (-93.22919880194981 44.9915796816673),0.3225806451612903
312,3,POINT (-93.22919880194981 44.9938279825766),0.0
313,0,POINT (-93.23237212911361 44.99607628348592),0.0
313,1,POINT (-93.23237212911361 44.99832458439523),0.0
313,2,POINT (-93.22919880194981 44.99607628348592),0.41935483870967744
313,3,POINT (-93.22919880194981 44.99832458439523),0.0
314,0,POINT (-93.23237212911361 45.00506948712316),1.1612903225806452
314,1,POINT (-93.23237212911361 45.00731778803247),0.0
314,2,POINT (-93.22919880194981 45.00506948712316),1.096774193548387
314,3,POINT (-93.22919880194981 45.00731778803247),0.0
315,0,POINT (-93.23237212911361 45.0320490980349),0.0
315,1,POINT (-93.23237212911361 45.03429739894421),0.06451612903225806
315,2,POINT (-93.22919880194981 45.0320490980349),0.0
315,3,POINT (-93.22919880194981 45.03429739894421),0.0
316,0,POINT (-93.22602547478601 44.89715104347621),0.0
316,1,POINT (-93.22602547478601 44.89939934438552),0.0
316,2,POINT (-93.22285214762222 44.89715104347621),0.0
316,3,POINT (-93.22285214762222 44.89939934438552),0.06451612903225806
317,0,POINT (-93.22602547478601 44.92862725620657),0.0
317,1,POINT (-93.22602547478601 44.93087555711588),0.0
317,2,POINT (-93.22285214762222 44.92862725620657),0.06451612903225806
317,3,POINT (-93.22285214762222 44.93087555711588),0.0
318,0,POINT (-93.22602547478601 44.9331238580252),0.16129032258064516
318,1,POINT (-93.22602547478601 44.9353721589345),0.0967741935483871
318,2,POINT (-93.22285214762222 44.9331238580252),0.1935483870967742
318,3,POINT (-93.22285214762222 44.9353721589345),0.0
319,0,POINT (-93.22602547478601 44.93762045984381),0.0967741935483871
319,1,POINT (-93.22602547478601 44.93986876075313),0.03225806451612903
319,2,POINT (-93.22285214762222 44.93762045984381),0.0
319,3,POINT (-93.22285214762222 44.93986876075313),0.3225806451612903
320,0,POINT (-93.22602547478601 44.94661366348106),0.3225806451612903
320,1,POINT (-93.22602547478601 44.94886196439037),0.5161290322580645
320,2,POINT (-93.22285214762222 44.94661366348106),0.12903225806451613
320,3,POINT (-93.22285214762222 44.94886196439037),0.2903225806451613
321,0,POINT (-93.22602547478601 44.95111026529968),0.3548387096774194
321,1,POINT (-93.22602547478601 44.95335856620899),0.0
321,2,POINT (-93.22285214762222 44.95111026529968),0.0
321,3,POINT (-93.22285214762222 44.95335856620899),0.0
322,0,POINT (-93.22602547478601 44.95560686711831),0.0967741935483871
322,1,POINT (-93.22602547478601 44.95785516802761),0.0
322,2,POINT (-93.22285214762222 44.95560686711831),0.0
