,0
40,"POLYGON ((-93.32281195328171 44.90052349484017, -93.31646529895413 44.90052349484017, -93.31646529895413 44.9050200966588, -93.32281195328171 44.9050200966588, -93.32281195328171 44.90052349484017))"
41,"POLYGON ((-93.32281195328171 44.9050200966588, -93.31646529895413 44.9050200966588, -93.31646529895413 44.90951669847742, -93.32281195328171 44.90951669847742, -93.32281195328171 44.9050200966588))"
42,"POLYGON ((-93.32281195328171 44.90951669847742, -93.31646529895413 44.90951669847742, -93.31646529895413 44.91401330029604, -93.32281195328171 44.91401330029604, -93.32281195328171 44.90951669847742))"
43,"POLYGON ((-93.32281195328171 44.91401330029604, -93.31646529895413 44.91401330029604, -93.31646529895413 44.91850990211466, -93.32281195328171 44.91850990211466, -93.32281195328171 44.91401330029604))"
44,"POLYGON ((-93.32281195328171 44.91850990211466, -93.31646529895413 44.91850990211466, -93.31646529895413 44.92300650393329, -93.32281195328171 44.92300650393329, -93.32281195328171 44.91850990211466))"
45,"POLYGON ((-93.32281195328171 44.92300650393329, -93.31646529895413 44.92300650393329, -93.31646529895413 44.92750310575191, -93.32281195328171 44.92750310575191, -93.32281195328171 44.92300650393329))"
46,"POLYGON ((-93.32281195328171 44.92750310575191, -93.31646529895413 44.92750310575191, -93.31646529895413 44.93199970757053, -93.32281195328171 44.93199970757053, -93.32281195328171 44.92750310575191))"
47,"POLYGON ((-93.32281195328171 44.93199970757053, -93.31646529895413 44.93199970757053, -93.31646529895413 44.93649630938916, -93.32281195328171 44.93649630938916, -93.32281195328171 44.93199970757053))"
48,"POLYGON ((-93.32281195328171 44.93649630938916, -93.31646529895413 44.93649630938916, -93.31646529895413 44.94099291120778, -93.32281195328171 44.94099291120778, -93.32281195328171 44.93649630938916))"
49,"POLYGON ((-93.32281195328171 44.94099291120778, -93.31646529895413 44.94099291120778, -93.31646529895413 44.9454895130264, -93.32281195328171 44.9454895130264, -93.32281195328171 44.94099291120778))"
50,"POLYGON ((-93.32281195328171 44.9454895130264, -93.31646529895413 44.9454895130264, -93.31646529895413 44.94998611484503, -93.32281195328171 44.94998611484503, -93.32281195328171 44.9454895130264))"
51,"POLYGON ((-93.32281195328171 44.94998611484503, -93.31646529895413 44.94998611484503, -93.31646529895413 44.95448271666365, -93.32281195328171 44.95448271666365, -93.32281195328171 44.94998611484503))"
