,0
99,"POLYGON ((-94.58671349346993 39.05403557360668, -94.58094172037109 39.05403557360668, -94.58094172037109 39.0585321754253, -94.58671349346993 39.0585321754253, -94.58671349346993 39.05403557360668))"
100,"POLYGON ((-94.58671349346993 39.0585321754253, -94.58094172037109 39.0585321754253, -94.58094172037109 39.06302877724391, -94.58671349346993 39.06302877724391, -94.58671349346993 39.0585321754253))"
101,"POLYGON ((-94.58671349346993 39.06302877724391, -94.58094172037109 39.06302877724391, -94.58094172037109 39.06752537906253, -94.58671349346993 39.06752537906253, -94.58671349346993 39.06302877724391))"
102,"POLYGON ((-94.58671349346993 39.06752537906253, -94.58094172037109 39.06752537906253, -94.58094172037109 39.07202198088115, -94.58671349346993 39.07202198088115, -94.58671349346993 39.06752537906253))"
103,"POLYGON ((-94.58671349346993 39.07202198088115, -94.58094172037109 39.07202198088115, -94.58094172037109 39.07651858269976, -94.58671349346993 39.07651858269976, -94.58671349346993 39.07202198088115))"
104,"POLYGON ((-94.58671349346993 39.07651858269976, -94.58094172037109 39.07651858269976, -94.58094172037109 39.08101518451838, -94.58671349346993 39.08101518451838, -94.58671349346993 39.07651858269976))"
105,"POLYGON ((-94.58671349346993 39.08101518451838, -94.58094172037109 39.08101518451838, -94.58094172037109 39.08551178633699, -94.58671349346993 39.08551178633699, -94.58671349346993 39.08101518451838))"
106,"POLYGON ((-94.58671349346993 39.08551178633699, -94.58094172037109 39.08551178633699, -94.58094172037109 39.09000838815561, -94.58671349346993 39.09000838815561, -94.58671349346993 39.08551178633699))"
107,"POLYGON ((-94.58671349346993 39.09000838815561, -94.58094172037109 39.09000838815561, -94.58094172037109 39.09450498997423, -94.58671349346993 39.09450498997423, -94.58671349346993 39.09000838815561))"
108,"POLYGON ((-94.58671349346993 39.09450498997423, -94.58094172037109 39.09450498997423, -94.58094172037109 39.09900159179284, -94.58671349346993 39.09900159179284, -94.58671349346993 39.09450498997423))"
109,"POLYGON ((-94.58671349346993 39.09900159179284, -94.58094172037109 39.09900159179284, -94.58094172037109 39.10349819361146, -94.58671349346993 39.10349819361146, -94.58671349346993 39.09900159179284))"
110,"POLYGON ((-94.58671349346993 39.10349819361146, -94.58094172037109 39.10349819361146, -94.58094172037109 39.10799479543007, -94.58671349346993 39.10799479543007, -94.58671349346993 39.10349819361146))"
111,"POLYGON ((-94.58671349346993 39.10799479543007, -94.58094172037109 39.10799479543007, -94.58094172037109 39.11249139724869, -94.58671349346993 39.11249139724869, -94.58671349346993 39.10799479543007))"
112,"POLYGON ((-94.58671349346993 39.11249139724869, -94.58094172037109 39.11249139724869, -94.58094172037109 39.11698799906731, -94.58671349346993 39.11698799906731, -94.58671349346993 39.11249139724869))"
113,"POLYGON ((-94.58094172037109 39.00906955542052, -94.57516994727224 39.00906955542052, -94.57516994727224 39.01356615723914, -94.58094172037109 39.01356615723914, -94.58094172037109 39.00906955542052))"
114,"POLYGON ((-94.58094172037109 39.01356615723914, -94.57516994727224 39.01356615723914, -94.57516994727224 39.01806275905776, -94.58094172037109 39.01806275905776, -94.58094172037109 39.01356615723914))"
115,"POLYGON ((-94.58094172037109 39.01806275905776, -94.57516994727224 39.01806275905776, -94.57516994727224 39.02255936087637, -94.58094172037109 39.02255936087637, -94.58094172037109 39.01806275905776))"
116,"POLYGON ((-94.58094172037109 39.02255936087637, -94.57516994727224 39.02255936087637, -94.57516994727224 39.02705596269499, -94.58094172037109 39.02705596269499, -94.58094172037109 39.02255936087637))"
117,"POLYGON ((-94.58094172037109 39.02705596269499, -94.57516994727224 39.02705596269499, -94.57516994727224 39.0315525645136, -94.58094172037109 39.0315525645136, -94.58094172037109 39.02705596269499))"
118,"POLYGON ((-94.58094172037109 39.0315525645136, -94.57516994727224 39.0315525645136, -94.57516994727224 39.03604916633222, -94.58094172037109 39.03604916633222, -94.58094172037109 39.0315525645136))"
119,"POLYGON ((-94.58094172037109 39.03604916633222, -94.57516994727224 39.03604916633222, -94.57516994727224 39.04054576815084, -94.58094172037109 39.04054576815084, -94.58094172037109 39.03604916633222))"
120,"POLYGON ((-94.58094172037109 39.04054576815084, -94.57516994727224 39.04054576815084, -94.57516994727224 39.04504236996945, -94.58094172037109 39.04504236996945, -94.58094172037109 39.04054576815084))"
121,"POLYGON ((-94.58094172037109 39.04504236996945, -94.57516994727224 39.04504236996945, -94.57516994727224 39.04953897178807, -94.58094172037109 39.04953897178807, -94.58094172037109 39.04504236996945))"
122,"POLYGON ((-94.58094172037109 39.04953897178807, -94.57516994727224 39.04953897178807, -94.57516994727224 39.05403557360668, -94.58094172037109 39.05403557360668, -94.58094172037109 39.04953897178807))"
123,"POLYGON ((-94.58094172037109 39.05403557360668, -94.57516994727224 39.05403557360668, -94.57516994727224 39.0585321754253, -94.58094172037109 39.0585321754253, -94.58094172037109 39.05403557360668))"
124,"POLYGON ((-94.58094172037109 39.0585321754253, -94.57516994727224 39.0585321754253, -94.57516994727224 39.06302877724391, -94.58094172037109 39.06302877724391, -94.58094172037109 39.0585321754253))"
125,"POLYGON ((-94.58094172037109 39.06302877724391, -94.57516994727224 39.06302877724391, -94.57516994727224 39.06752537906253, -94.58094172037109 39.06752537906253, -94.58094172037109 39.06302877724391))"
126,"POLYGON ((-94.58094172037109 39.06752537906253, -94.57516994727224 39.06752537906253, -94.57516994727224 39.07202198088115, -94.58094172037109 39.07202198088115, -94.58094172037109 39.06752537906253))"
127,"POLYGON ((-94.58094172037109 39.07202198088115, -94.57516994727224 39.07202198088115, -94.57516994727224 39.07651858269976, -94.58094172037109 39.07651858269976, -94.58094172037109 39.07202198088115))"
128,"POLYGON ((-94.58094172037109 39.07651858269976, -94.57516994727224 39.07651858269976, -94.57516994727224 39.08101518451838, -94.58094172037109 39.08101518451838, -94.58094172037109 39.07651858269976))"
129,"POLYGON ((-94.58094172037109 39.08101518451838, -94.57516994727224 39.08101518451838, -94.57516994727224 39.08551178633699, -94.58094172037109 39.08551178633699, -94.58094172037109 39.08101518451838))"
130,"POLYGON ((-94.58094172037109 39.08551178633699, -94.57516994727224 39.08551178633699, -94.57516994727224 39.09000838815561, -94.58094172037109 39.09000838815561, -94.58094172037109 39.08551178633699))"
131,"POLYGON ((-94.58094172037109 39.09000838815561, -94.57516994727224 39.09000838815561, -94.57516994727224 39.09450498997423, -94.58094172037109 39.09450498997423, -94.58094172037109 39.09000838815561))"
132,"POLYGON ((-94.58094172037109 39.09450498997423, -94.57516994727224 39.09450498997423, -94.57516994727224 39.09900159179284, -94.58094172037109 39.09900159179284, -94.58094172037109 39.09450498997423))"
133,"POLYGON ((-94.58094172037109 39.09900159179284, -94.57516994727224 39.09900159179284, -94.57516994727224 39.10349819361146, -94.58094172037109 39.10349819361146, -94.58094172037109 39.09900159179284))"
134,"POLYGON ((-94.58094172037109 39.10349819361146, -94.57516994727224 39.10349819361146, -94.57516994727224 39.10799479543007, -94.58094172037109 39.10799479543007, -94.58094172037109 39.10349819361146))"
135,"POLYGON ((-94.58094172037109 39.10799479543007, -94.57516994727224 39.10799479543007, -94.57516994727224 39.11249139724869, -94.58094172037109 39.11249139724869, -94.58094172037109 39.10799479543007))"
136,"POLYGON ((-94.58094172037109 39.11249139724869, -94.57516994727224 39.11249139724869, -94.57516994727224 39.11698799906731, -94.58094172037109 39.11698799906731, -94.58094172037109 39.11249139724869))"
137,"POLYGON ((-94.58094172037109 39.11698799906731, -94.57516994727224 39.11698799906731, -94.57516994727224 39.12148460088592, -94.58094172037109 39.12148460088592, -94.58094172037109 39.11698799906731))"
138,"POLYGON ((-94.57516994727224 39.00906955542052, -94.5693981741734 39.00906955542052, -94.5693981741734 39.01356615723914, -94.57516994727224 39.01356615723914, -94.57516994727224 39.00906955542052))"
139,"POLYGON ((-94.57516994727224 39.01806275905776, -94.5693981741734 39.01806275905776, -94.5693981741734 39.02255936087637, -94.57516994727224 39.02255936087637, -94.57516994727224 39.01806275905776))"
140,"POLYGON ((-94.57516994727224 39.02255936087637, -94.5693981741734 39.02255936087637, -94.5693981741734 39.02705596269499, -94.57516994727224 39.02705596269499, -94.57516994727224 39.02255936087637))"
141,"POLYGON ((-94.57516994727224 39.02705596269499, -94.5693981741734 39.02705596269499, -94.5693981741734 39.0315525645136, -94.57516994727224 39.0315525645136, -94.57516994727224 39.02705596269499))"
142,"POLYGON ((-94.57516994727224 39.0315525645136, -94.5693981741734 39.0315525645136, -94.5693981741734 39.03604916633222, -94.57516994727224 39.03604916633222, -94.57516994727224 39.0315525645136))"
143,"POLYGON ((-94.57516994727224 39.03604916633222, -94.5693981741734 39.03604916633222, -94.5693981741734 39.04054576815084, -94.57516994727224 39.04054576815084, -94.57516994727224 39.03604916633222))"
