,0
85,"POLYGON ((-94.76563845953406 39.20692003543962, -94.75986668643522 39.20692003543962, -94.75986668643522 39.21141663725824, -94.76563845953406 39.21141663725824, -94.76563845953406 39.20692003543962))"
86,"POLYGON ((-94.76563845953406 39.21141663725824, -94.75986668643522 39.21141663725824, -94.75986668643522 39.21591323907685, -94.76563845953406 39.21591323907685, -94.76563845953406 39.21141663725824))"
87,"POLYGON ((-94.76563845953406 39.21591323907685, -94.75986668643522 39.21591323907685, -94.75986668643522 39.22040984089547, -94.76563845953406 39.22040984089547, -94.76563845953406 39.21591323907685))"
88,"POLYGON ((-94.76563845953406 39.22040984089547, -94.75986668643522 39.22040984089547, -94.75986668643522 39.22490644271409, -94.76563845953406 39.22490644271409, -94.76563845953406 39.22040984089547))"
89,"POLYGON ((-94.76563845953406 39.22490644271409, -94.75986668643522 39.22490644271409, -94.75986668643522 39.2294030445327, -94.76563845953406 39.2294030445327, -94.76563845953406 39.22490644271409))"
90,"POLYGON ((-94.76563845953406 39.2294030445327, -94.75986668643522 39.2294030445327, -94.75986668643522 39.23389964635132, -94.76563845953406 39.23389964635132, -94.76563845953406 39.2294030445327))"
91,"POLYGON ((-94.76563845953406 39.23389964635132, -94.75986668643522 39.23389964635132, -94.75986668643522 39.23839624816993, -94.76563845953406 39.23839624816993, -94.76563845953406 39.23389964635132))"
92,"POLYGON ((-94.76563845953406 39.23839624816993, -94.75986668643522 39.23839624816993, -94.75986668643522 39.24289284998855, -94.76563845953406 39.24289284998855, -94.76563845953406 39.23839624816993))"
93,"POLYGON ((-94.76563845953406 39.24289284998855, -94.75986668643522 39.24289284998855, -94.75986668643522 39.24738945180717, -94.76563845953406 39.24738945180717, -94.76563845953406 39.24289284998855))"
94,"POLYGON ((-94.76563845953406 39.24738945180717, -94.75986668643522 39.24738945180717, -94.75986668643522 39.25188605362578, -94.76563845953406 39.25188605362578, -94.76563845953406 39.24738945180717))"
95,"POLYGON ((-94.76563845953406 39.25188605362578, -94.75986668643522 39.25188605362578, -94.75986668643522 39.2563826554444, -94.76563845953406 39.2563826554444, -94.76563845953406 39.25188605362578))"
96,"POLYGON ((-94.76563845953406 39.2563826554444, -94.75986668643522 39.2563826554444, -94.75986668643522 39.26087925726301, -94.76563845953406 39.26087925726301, -94.76563845953406 39.2563826554444))"
97,"POLYGON ((-94.76563845953406 39.26087925726301, -94.75986668643522 39.26087925726301, -94.75986668643522 39.26537585908163, -94.76563845953406 39.26537585908163, -94.76563845953406 39.26087925726301))"
98,"POLYGON ((-94.76563845953406 39.26537585908163, -94.75986668643522 39.26537585908163, -94.75986668643522 39.26987246090025, -94.76563845953406 39.26987246090025, -94.76563845953406 39.26537585908163))"
99,"POLYGON ((-94.76563845953406 39.26987246090025, -94.75986668643522 39.26987246090025, -94.75986668643522 39.27436906271886, -94.76563845953406 39.27436906271886, -94.76563845953406 39.26987246090025))"
100,"POLYGON ((-94.76563845953406 39.27436906271886, -94.75986668643522 39.27436906271886, -94.75986668643522 39.27886566453748, -94.76563845953406 39.27886566453748, -94.76563845953406 39.27436906271886))"
101,"POLYGON ((-94.76563845953406 39.27886566453748, -94.75986668643522 39.27886566453748, -94.75986668643522 39.28336226635609, -94.76563845953406 39.28336226635609, -94.76563845953406 39.27886566453748))"
102,"POLYGON ((-94.76563845953406 39.28336226635609, -94.75986668643522 39.28336226635609, -94.75986668643522 39.28785886817471, -94.76563845953406 39.28785886817471, -94.76563845953406 39.28336226635609))"
103,"POLYGON ((-94.76563845953406 39.28785886817471, -94.75986668643522 39.28785886817471, -94.75986668643522 39.29235546999332, -94.76563845953406 39.29235546999332, -94.76563845953406 39.28785886817471))"
104,"POLYGON ((-94.76563845953406 39.29235546999332, -94.75986668643522 39.29235546999332, -94.75986668643522 39.29685207181194, -94.76563845953406 39.29685207181194, -94.76563845953406 39.29235546999332))"
105,"POLYGON ((-94.76563845953406 39.29685207181194, -94.75986668643522 39.29685207181194, -94.75986668643522 39.30134867363056, -94.76563845953406 39.30134867363056, -94.76563845953406 39.29685207181194))"
106,"POLYGON ((-94.76563845953406 39.30134867363056, -94.75986668643522 39.30134867363056, -94.75986668643522 39.30584527544917, -94.76563845953406 39.30584527544917, -94.76563845953406 39.30134867363056))"
107,"POLYGON ((-94.76563845953406 39.30584527544917, -94.75986668643522 39.30584527544917, -94.75986668643522 39.31034187726779, -94.76563845953406 39.31034187726779, -94.76563845953406 39.30584527544917))"
108,"POLYGON ((-94.76563845953406 39.31034187726779, -94.75986668643522 39.31034187726779, -94.75986668643522 39.3148384790864, -94.76563845953406 39.3148384790864, -94.76563845953406 39.31034187726779))"
109,"POLYGON ((-94.76563845953406 39.3148384790864, -94.75986668643522 39.3148384790864, -94.75986668643522 39.31933508090502, -94.76563845953406 39.31933508090502, -94.76563845953406 39.3148384790864))"
110,"POLYGON ((-94.76563845953406 39.31933508090502, -94.75986668643522 39.31933508090502, -94.75986668643522 39.32383168272364, -94.76563845953406 39.32383168272364, -94.76563845953406 39.31933508090502))"
111,"POLYGON ((-94.76563845953406 39.32383168272364, -94.75986668643522 39.32383168272364, -94.75986668643522 39.32832828454225, -94.76563845953406 39.32832828454225, -94.76563845953406 39.32383168272364))"
112,"POLYGON ((-94.76563845953406 39.32832828454225, -94.75986668643522 39.32832828454225, -94.75986668643522 39.33282488636087, -94.76563845953406 39.33282488636087, -94.76563845953406 39.32832828454225))"
113,"POLYGON ((-94.76563845953406 39.33282488636087, -94.75986668643522 39.33282488636087, -94.75986668643522 39.33732148817948, -94.76563845953406 39.33732148817948, -94.76563845953406 39.33282488636087))"
114,"POLYGON ((-94.76563845953406 39.33732148817948, -94.75986668643522 39.33732148817948, -94.75986668643522 39.3418180899981, -94.76563845953406 39.3418180899981, -94.76563845953406 39.33732148817948))"
115,"POLYGON ((-94.76563845953406 39.3418180899981, -94.75986668643522 39.3418180899981, -94.75986668643522 39.34631469181672, -94.76563845953406 39.34631469181672, -94.76563845953406 39.3418180899981))"
116,"POLYGON ((-94.76563845953406 39.34631469181672, -94.75986668643522 39.34631469181672, -94.75986668643522 39.35081129363533, -94.76563845953406 39.35081129363533, -94.76563845953406 39.34631469181672))"
117,"POLYGON ((-94.76563845953406 39.35081129363533, -94.75986668643522 39.35081129363533, -94.75986668643522 39.35530789545395, -94.76563845953406 39.35530789545395, -94.76563845953406 39.35081129363533))"
118,"POLYGON ((-94.76563845953406 39.35530789545395, -94.75986668643522 39.35530789545395, -94.75986668643522 39.35980449727256, -94.76563845953406 39.35980449727256, -94.76563845953406 39.35530789545395))"
119,"POLYGON ((-94.75986668643522 38.82470888085727, -94.75409491333637 38.82470888085727, -94.75409491333637 38.82920548267589, -94.75986668643522 38.82920548267589, -94.75986668643522 38.82470888085727))"
120,"POLYGON ((-94.75986668643522 38.82920548267589, -94.75409491333637 38.82920548267589, -94.75409491333637 38.8337020844945, -94.75986668643522 38.8337020844945, -94.75986668643522 38.82920548267589))"
