,0
30,"POLYGON ((-94.57949877709638 39.08776008724631, -94.58094172037109 39.08776008724631, -94.58094172037109 39.08888423770097, -94.58094172037109 39.09000838815562, -94.57949877709638 39.09000838815562, -94.57805583382167 39.09000838815562, -94.57661289054695 39.09000838815562, -94.57516994727224 39.09000838815562, -94.57516994727224 39.08888423770097, -94.57516994727224 39.08776008724631, -94.57661289054695 39.08776008724631, -94.57805583382167 39.08776008724631, -94.57949877709638 39.08776008724631))"
31,"POLYGON ((-94.5823846636458 39.09450498997423, -94.58382760692051 39.09450498997423, -94.58382760692051 39.09562914042888, -94.58382760692051 39.09675329088354, -94.5823846636458 39.09675329088354, -94.58094172037109 39.09675329088354, -94.57949877709638 39.09675329088354, -94.57805583382167 39.09675329088354, -94.57805583382167 39.09562914042888, -94.57805583382167 39.09450498997423, -94.57949877709638 39.09450498997423, -94.58094172037109 39.09450498997423, -94.5823846636458 39.09450498997423))"
32,"POLYGON ((-94.57661289054695 39.09450498997423, -94.57805583382167 39.09450498997423, -94.57805583382167 39.09562914042888, -94.57805583382167 39.09675329088354, -94.57805583382167 39.0978774413382, -94.57805583382167 39.09900159179286, -94.57661289054695 39.09900159179286, -94.57516994727224 39.09900159179286, -94.57372700399753 39.09900159179286, -94.57228406072282 39.09900159179286, -94.57228406072282 39.0978774413382, -94.57228406072282 39.09675329088354, -94.57372700399753 39.09675329088354, -94.57516994727224 39.09675329088354, -94.57516994727224 39.09562914042888, -94.57516994727224 39.09450498997423, -94.57661289054695 39.09450498997423))"
33,"POLYGON ((-94.57949877709638 39.10124989270216, -94.58094172037109 39.10124989270216, -94.58094172037109 39.10237404315681, -94.58094172037109 39.10349819361147, -94.57949877709638 39.10349819361147, -94.57805583382167 39.10349819361147, -94.57661289054695 39.10349819361147, -94.57516994727224 39.10349819361147, -94.57516994727224 39.10237404315681, -94.57516994727224 39.10124989270216, -94.57661289054695 39.10124989270216, -94.57805583382167 39.10124989270216, -94.57949877709638 39.10124989270216))"
34,"POLYGON ((-94.57949877709638 39.10349819361146, -94.58094172037109 39.10349819361146, -94.58094172037109 39.10462234406612, -94.58094172037109 39.10574649452077, -94.57949877709638 39.10574649452077, -94.57805583382167 39.10574649452077, -94.57661289054695 39.10574649452077, -94.57516994727224 39.10574649452077, -94.57516994727224 39.10462234406612, -94.57516994727224 39.10349819361146, -94.57661289054695 39.10349819361146, -94.57805583382167 39.10349819361146, -94.57949877709638 39.10349819361146))"
35,"POLYGON ((-94.57949877709638 39.10574649452077, -94.58094172037109 39.10574649452077, -94.58094172037109 39.10687064497543, -94.58094172037109 39.10799479543009, -94.57949877709638 39.10799479543009, -94.57805583382167 39.10799479543009, -94.57661289054695 39.10799479543009, -94.57516994727224 39.10799479543009, -94.57516994727224 39.10687064497543, -94.57516994727224 39.10574649452077, -94.57661289054695 39.10574649452077, -94.57805583382167 39.10574649452077, -94.57949877709638 39.10574649452077))"
36,"POLYGON ((-94.57949877709638 39.10799479543007, -94.58094172037109 39.10799479543007, -94.58094172037109 39.10911894588473, -94.58094172037109 39.11024309633939, -94.57949877709638 39.11024309633939, -94.57805583382167 39.11024309633939, -94.57661289054695 39.11024309633939, -94.57516994727224 39.11024309633939, -94.57516994727224 39.10911894588473, -94.57516994727224 39.10799479543007, -94.57661289054695 39.10799479543007, -94.57805583382167 39.10799479543007, -94.57949877709638 39.10799479543007))"
37,"POLYGON ((-94.57949877709638 39.11024309633939, -94.58094172037109 39.11024309633939, -94.58094172037109 39.11136724679405, -94.58094172037109 39.11249139724869, -94.58094172037109 39.1124913972487, -94.58094172037109 39.11361554770335, -94.58094172037109 39.114739698158, -94.57949877709638 39.114739698158, -94.57805583382167 39.114739698158, -94.57805583382167 39.11361554770335, -94.57805583382167 39.1124913972487, -94.57661289054695 39.1124913972487, -94.57516994727224 39.1124913972487, -94.57516994727224 39.11136724679405, -94.57516994727224 39.11024309633939, -94.57661289054695 39.11024309633939, -94.57805583382167 39.11024309633939, -94.57949877709638 39.11024309633939))"
38,"POLYGON ((-94.57661289054695 39.11249139724869, -94.57805583382167 39.11249139724869, -94.57805583382167 39.11361554770335, -94.57805583382167 39.114739698158, -94.57949877709638 39.114739698158, -94.58094172037109 39.114739698158, -94.58094172037109 39.11586384861266, -94.58094172037109 39.11698799906732, -94.57949877709638 39.11698799906732, -94.57805583382167 39.11698799906732, -94.57805583382167 39.11811214952196, -94.57805583382167 39.11923629997662, -94.57661289054695 39.11923629997662, -94.57516994727224 39.11923629997662, -94.57516994727224 39.11811214952196, -94.57516994727224 39.11698799906732, -94.57516994727224 39.11698799906731, -94.57516994727224 39.11586384861266, -94.57516994727224 39.114739698158, -94.57516994727224 39.11361554770335, -94.57516994727224 39.11249139724869, -94.57661289054695 39.11249139724869))"
39,"POLYGON ((-94.57372700399753 39.11249139724869, -94.57516994727224 39.11249139724869, -94.57516994727224 39.11361554770335, -94.57516994727224 39.114739698158, -94.57516994727224 39.11586384861266, -94.57516994727224 39.11698799906732, -94.57372700399753 39.11698799906732, -94.57228406072282 39.11698799906732, -94.57228406072282 39.11586384861266, -94.57228406072282 39.114739698158, -94.57228406072282 39.11361554770335, -94.57228406072282 39.11249139724869, -94.57372700399753 39.11249139724869))"
