,0
46,"POLYGON ((-93.22919880194979 44.97471742484746, -93.2307854655317 44.97471742484746, -93.2307854655317 44.97584157530211, -93.2307854655317 44.97696572575677, -93.22919880194979 44.97696572575677, -93.2276121383679 44.97696572575677, -93.2276121383679 44.97584157530211, -93.2276121383679 44.97471742484746, -93.22919880194979 44.97471742484746))"
47,"POLYGON ((-93.2323721291136 44.97696572575676, -93.2339587926955 44.97696572575676, -93.2339587926955 44.97808987621142, -93.2339587926955 44.97921402666608, -93.2339587926955 44.98033817712074, -93.2339587926955 44.98146232757539, -93.2323721291136 44.98146232757539, -93.23078546553171 44.98146232757539, -93.23078546553171 44.98033817712074, -93.23078546553171 44.97921402666608, -93.23078546553171 44.97808987621142, -93.23078546553171 44.97696572575676, -93.2323721291136 44.97696572575676))"
48,"POLYGON ((-93.22602547478601 44.97022082302883, -93.22761213836792 44.97022082302883, -93.22761213836792 44.97134497348349, -93.22761213836792 44.97246912393814, -93.22761213836792 44.97246912393815, -93.22761213836792 44.9735932743928, -93.22761213836792 44.97471742484746, -93.22761213836792 44.97584157530211, -93.22761213836792 44.97696572575677, -93.22602547478601 44.97696572575677, -93.22443881120412 44.97696572575677, -93.22443881120412 44.97584157530211, -93.22443881120412 44.97471742484746, -93.22443881120412 44.9735932743928, -93.22443881120412 44.97246912393815, -93.22443881120412 44.97246912393814, -93.22443881120412 44.97134497348349, -93.22443881120412 44.97022082302883, -93.22602547478601 44.97022082302883))"
49,"POLYGON ((-93.22285214762221 44.97022082302883, -93.22443881120411 44.97022082302883, -93.22443881120411 44.97134497348349, -93.22443881120411 44.97246912393814, -93.22443881120411 44.97246912393815, -93.22443881120411 44.9735932743928, -93.22443881120411 44.97471742484746, -93.22443881120411 44.97584157530211, -93.22443881120411 44.97696572575677, -93.22285214762221 44.97696572575677, -93.22126548404032 44.97696572575677, -93.22126548404032 44.97584157530211, -93.22126548404032 44.97471742484746, -93.21967882045843 44.97471742484746, -93.21809215687654 44.97471742484746, -93.21809215687654 44.9735932743928, -93.21809215687654 44.97246912393814, -93.21967882045843 44.97246912393814, -93.22126548404032 44.97246912393814, -93.22126548404032 44.97134497348349, -93.22126548404032 44.97022082302883, -93.22285214762221 44.97022082302883))"
50,"POLYGON ((-93.27997203657048 44.97246912393814, -93.28155870015239 44.97246912393814, -93.28155870015239 44.9735932743928, -93.28155870015239 44.97471742484746, -93.27997203657048 44.97471742484746, -93.27838537298859 44.97471742484746, -93.27838537298859 44.9735932743928, -93.27838537298859 44.97246912393814, -93.27997203657048 44.97246912393814))"
51,"POLYGON ((-93.27679870940671 44.97022082302883, -93.27838537298861 44.97022082302883, -93.27838537298861 44.97134497348349, -93.27838537298861 44.97246912393815, -93.27679870940671 44.97246912393815, -93.27521204582482 44.97246912393815, -93.27521204582482 44.97134497348349, -93.27521204582482 44.97022082302883, -93.27679870940671 44.97022082302883))"
52,"POLYGON ((-93.2736253822429 44.97022082302883, -93.2752120458248 44.97022082302883, -93.2752120458248 44.97134497348349, -93.2752120458248 44.97246912393815, -93.2736253822429 44.97246912393815, -93.27203871866101 44.97246912393815, -93.27203871866101 44.97134497348349, -93.27203871866101 44.97022082302883, -93.2736253822429 44.97022082302883))"
53,"POLYGON ((-93.27679870940671 44.97246912393814, -93.27838537298861 44.97246912393814, -93.27838537298861 44.9735932743928, -93.27838537298861 44.97471742484746, -93.27679870940671 44.97471742484746, -93.27521204582482 44.97471742484746, -93.27521204582482 44.9735932743928, -93.27521204582482 44.97246912393814, -93.27679870940671 44.97246912393814))"
54,"POLYGON ((-93.27679870940671 44.97471742484746, -93.27838537298861 44.97471742484746, -93.27838537298861 44.97584157530211, -93.27838537298861 44.97696572575677, -93.27679870940671 44.97696572575677, -93.27521204582482 44.97696572575677, -93.27521204582482 44.97584157530211, -93.27521204582482 44.97471742484746, -93.27679870940671 44.97471742484746))"
55,"POLYGON ((-93.2736253822429 44.97246912393814, -93.2752120458248 44.97246912393814, -93.2752120458248 44.9735932743928, -93.2752120458248 44.97471742484746, -93.2736253822429 44.97471742484746, -93.27203871866101 44.97471742484746, -93.27203871866101 44.9735932743928, -93.27203871866101 44.97246912393814, -93.2736253822429 44.97246912393814))"
56,"POLYGON ((-93.2736253822429 44.97471742484746, -93.2752120458248 44.97471742484746, -93.2752120458248 44.97584157530211, -93.2752120458248 44.97696572575677, -93.2736253822429 44.97696572575677, -93.27203871866101 44.97696572575677, -93.27203871866101 44.97584157530211, -93.27203871866101 44.97471742484746, -93.2736253822429 44.97471742484746))"
57,"POLYGON ((-93.2736253822429 44.97696572575676, -93.2752120458248 44.97696572575676, -93.2752120458248 44.97808987621142, -93.2752120458248 44.97921402666608, -93.2736253822429 44.97921402666608, -93.27203871866101 44.97921402666608, -93.27203871866101 44.97808987621142, -93.27203871866101 44.97696572575676, -93.2736253822429 44.97696572575676))"
58,"POLYGON ((-93.2736253822429 44.97921402666608, -93.2752120458248 44.97921402666608, -93.2752120458248 44.98033817712074, -93.2752120458248 44.98146232757539, -93.2736253822429 44.98146232757539, -93.27203871866101 44.98146232757539, -93.27203871866101 44.98033817712074, -93.27203871866101 44.97921402666608, -93.2736253822429 44.97921402666608))"
59,"POLYGON ((-93.27679870940671 44.9837106284847, -93.27838537298861 44.9837106284847, -93.27838537298861 44.98483477893936, -93.27838537298861 44.98595892939402, -93.27679870940671 44.98595892939402, -93.27521204582482 44.98595892939402, -93.27521204582482 44.98483477893936, -93.27521204582482 44.9837106284847, -93.27679870940671 44.9837106284847))"
60,"POLYGON ((-93.27679870940671 44.98595892939401, -93.27838537298861 44.98595892939401, -93.27838537298861 44.98708307984867, -93.27838537298861 44.98820723030332, -93.27679870940671 44.98820723030332, -93.27521204582482 44.98820723030332, -93.27521204582482 44.98708307984867, -93.27521204582482 44.98595892939401, -93.27679870940671 44.98595892939401))"
61,"POLYGON ((-93.2736253822429 44.98595892939401, -93.2752120458248 44.98595892939401, -93.2752120458248 44.98708307984867, -93.2752120458248 44.98820723030332, -93.2736253822429 44.98820723030332, -93.27203871866101 44.98820723030332, -93.27203871866101 44.98708307984867, -93.27203871866101 44.98595892939401, -93.2736253822429 44.98595892939401))"
62,"POLYGON ((-93.27045205507912 44.97471742484746, -93.27203871866102 44.97471742484746, -93.27203871866102 44.97584157530211, -93.27203871866102 44.97696572575677, -93.27045205507912 44.97696572575677, -93.26886539149723 44.97696572575677, -93.26886539149723 44.97584157530211, -93.26886539149723 44.97471742484746, -93.27045205507912 44.97471742484746))"
63,"POLYGON ((-93.27045205507912 44.97696572575676, -93.27203871866102 44.97696572575676, -93.27203871866102 44.97808987621142, -93.27203871866102 44.97921402666608, -93.27045205507912 44.97921402666608, -93.26886539149723 44.97921402666608, -93.26886539149723 44.97808987621142, -93.26886539149723 44.97696572575676, -93.27045205507912 44.97696572575676))"
64,"POLYGON ((-93.27045205507912 44.97921402666608, -93.27203871866102 44.97921402666608, -93.27203871866102 44.98033817712074, -93.27203871866102 44.98146232757539, -93.27045205507912 44.98146232757539, -93.26886539149723 44.98146232757539, -93.26886539149723 44.98033817712074, -93.26886539149723 44.97921402666608, -93.27045205507912 44.97921402666608))"
65,"POLYGON ((-93.26727872791531 44.97696572575676, -93.26886539149722 44.97696572575676, -93.26886539149722 44.97808987621142, -93.26886539149722 44.97921402666608, -93.26727872791531 44.97921402666608, -93.26569206433342 44.97921402666608, -93.26569206433342 44.97808987621142, -93.26569206433342 44.97696572575676, -93.26727872791531 44.97696572575676))"
66,"POLYGON ((-93.26727872791531 44.97921402666608, -93.26886539149722 44.97921402666608, -93.26886539149722 44.98033817712074, -93.26886539149722 44.98146232757539, -93.26727872791531 44.98146232757539, -93.26569206433342 44.98146232757539, -93.26569206433342 44.98033817712074, -93.26569206433342 44.97921402666608, -93.26727872791531 44.97921402666608))"
67,"POLYGON ((-93.27045205507912 44.98146232757539, -93.27203871866102 44.98146232757539, -93.27203871866102 44.98258647803004, -93.27203871866102 44.9837106284847, -93.27045205507912 44.9837106284847, -93.26886539149723 44.9837106284847, -93.26886539149723 44.98258647803004, -93.26886539149723 44.98146232757539, -93.27045205507912 44.98146232757539))"
68,"POLYGON ((-93.27045205507912 44.9837106284847, -93.27203871866102 44.9837106284847, -93.27203871866102 44.98483477893936, -93.27203871866102 44.98595892939402, -93.27045205507912 44.98595892939402, -93.26886539149723 44.98595892939402, -93.26886539149723 44.98483477893936, -93.26886539149723 44.9837106284847, -93.27045205507912 44.9837106284847))"
69,"POLYGON ((-93.26410540075153 44.97696572575676, -93.26569206433344 44.97696572575676, -93.26569206433344 44.97808987621142, -93.26569206433344 44.97921402666608, -93.26410540075153 44.97921402666608, -93.26251873716964 44.97921402666608, -93.26251873716964 44.97808987621142, -93.26251873716964 44.97696572575676, -93.26410540075153 44.97696572575676))"
70,"POLYGON ((-93.26410540075153 44.97921402666608, -93.26569206433344 44.97921402666608, -93.26569206433344 44.98033817712074, -93.26569206433344 44.98146232757539, -93.26410540075153 44.98146232757539, -93.26251873716964 44.98146232757539, -93.26251873716964 44.98033817712074, -93.26251873716964 44.97921402666608, -93.26410540075153 44.97921402666608))"
71,"POLYGON ((-93.26093207358772 44.97696572575676, -93.26251873716963 44.97696572575676, -93.26251873716963 44.97808987621142, -93.26251873716963 44.97921402666608, -93.26093207358772 44.97921402666608, -93.25934541000584 44.97921402666608, -93.25934541000584 44.97808987621142, -93.25934541000584 44.97696572575676, -93.26093207358772 44.97696572575676))"
72,"POLYGON ((-93.25775874642395 44.97696572575676, -93.25934541000585 44.97696572575676, -93.25934541000585 44.97808987621142, -93.25934541000585 44.97921402666608, -93.25775874642395 44.97921402666608, -93.25617208284206 44.97921402666608, -93.25617208284206 44.97808987621142, -93.25617208284206 44.97696572575676, -93.25775874642395 44.97696572575676))"
73,"POLYGON ((-93.23554545627738 44.97921402666608, -93.23713211985928 44.97921402666608, -93.23713211985928 44.98033817712074, -93.23713211985928 44.98146232757539, -93.23554545627738 44.98146232757539, -93.23395879269549 44.98146232757539, -93.23395879269549 44.98033817712074, -93.23395879269549 44.97921402666608, -93.23554545627738 44.97921402666608))"
74,"POLYGON ((-93.2323721291136 44.97246912393814, -93.2339587926955 44.97246912393814, -93.2339587926955 44.9735932743928, -93.2339587926955 44.97471742484746, -93.2323721291136 44.97471742484746, -93.23078546553171 44.97471742484746, -93.23078546553171 44.9735932743928, -93.23078546553171 44.97246912393814, -93.2323721291136 44.97246912393814))"
75,"POLYGON ((-93.22919880194979 44.97246912393814, -93.2307854655317 44.97246912393814, -93.2307854655317 44.9735932743928, -93.2307854655317 44.97471742484746, -93.22919880194979 44.97471742484746, -93.2276121383679 44.97471742484746, -93.2276121383679 44.9735932743928, -93.2276121383679 44.97246912393814, -93.22919880194979 44.97246912393814))"
