,0
72,"POLYGON ((-93.29742533597137 44.95897931848226, -93.29742533597138 44.95897931848226, -93.29742533597138 44.95897931848227, -93.29742533597138 44.9634759203009, -93.29742533597138 44.96347592030091, -93.29742533597137 44.96347592030091, -93.29425200880758 44.96347592030091, -93.29425200880756 44.96347592030091, -93.29425200880756 44.9634759203009, -93.29425200880756 44.96122761939159, -93.29107868164377 44.96122761939159, -93.29107868164375 44.96122761939159, -93.29107868164375 44.96122761939159, -93.29107868164375 44.95897931848227, -93.29107868164375 44.95897931848226, -93.29107868164377 44.95897931848226, -93.29425200880756 44.95897931848226, -93.29425200880758 44.95897931848226, -93.29742533597137 44.95897931848226))"
73,"POLYGON ((-93.29742533597137 44.96347592030089, -93.29742533597138 44.96347592030089, -93.29742533597138 44.96347592030089, -93.29742533597138 44.96797252211952, -93.29742533597138 44.96797252211953, -93.29742533597137 44.96797252211953, -93.29425200880758 44.96797252211953, -93.29425200880756 44.96797252211953, -93.29107868164377 44.96797252211953, -93.29107868164375 44.96797252211953, -93.29107868164375 44.96797252211952, -93.29107868164375 44.96347592030089, -93.29107868164375 44.96347592030089, -93.29107868164377 44.96347592030089, -93.29425200880756 44.96347592030089, -93.29425200880758 44.96347592030089, -93.29742533597137 44.96347592030089))"
74,"POLYGON ((-93.29742533597137 44.96797252211951, -93.29742533597138 44.96797252211951, -93.29742533597138 44.96797252211952, -93.29742533597138 44.97246912393815, -93.29742533597138 44.97246912393815, -93.29742533597137 44.97246912393815, -93.29425200880758 44.97246912393815, -93.29425200880756 44.97246912393815, -93.29107868164377 44.97246912393815, -93.29107868164375 44.97246912393815, -93.29107868164375 44.97246912393815, -93.29107868164375 44.96797252211952, -93.29107868164375 44.96797252211951, -93.29107868164377 44.96797252211951, -93.29425200880756 44.96797252211951, -93.29425200880758 44.96797252211951, -93.29742533597137 44.96797252211951))"
75,"POLYGON ((-93.29742533597137 44.97696572575676, -93.29742533597138 44.97696572575676, -93.29742533597138 44.97696572575676, -93.29742533597138 44.98146232757539, -93.29742533597138 44.9814623275754, -93.29742533597137 44.9814623275754, -93.29425200880758 44.9814623275754, -93.29425200880756 44.9814623275754, -93.29107868164377 44.9814623275754, -93.29107868164375 44.9814623275754, -93.29107868164375 44.98146232757539, -93.29107868164375 44.97696572575676, -93.29107868164375 44.97696572575676, -93.29107868164377 44.97696572575676, -93.29425200880756 44.97696572575676, -93.29425200880758 44.97696572575676, -93.29742533597137 44.97696572575676))"
76,"POLYGON ((-93.29742533597137 44.98146232757538, -93.29742533597138 44.98146232757538, -93.29742533597138 44.98146232757539, -93.29742533597138 44.98595892939402, -93.29742533597138 44.98595892939402, -93.29742533597137 44.98595892939402, -93.29425200880758 44.98595892939402, -93.29425200880756 44.98595892939402, -93.29107868164377 44.98595892939402, -93.29107868164375 44.98595892939402, -93.29107868164375 44.98595892939402, -93.29107868164375 44.98146232757539, -93.29107868164375 44.98146232757538, -93.29107868164377 44.98146232757538, -93.29425200880756 44.98146232757538, -93.29425200880758 44.98146232757538, -93.29742533597137 44.98146232757538))"
77,"POLYGON ((-93.29742533597137 44.985958929394, -93.29742533597138 44.985958929394, -93.29742533597138 44.98595892939401, -93.29742533597138 44.99045553121264, -93.29742533597138 44.99045553121265, -93.29742533597137 44.99045553121265, -93.29425200880758 44.99045553121265, -93.29425200880756 44.99045553121265, -93.29107868164377 44.99045553121265, -93.29107868164375 44.99045553121265, -93.29107868164375 44.99045553121264, -93.29107868164375 44.98595892939401, -93.29107868164375 44.985958929394, -93.29107868164377 44.985958929394, -93.29425200880756 44.985958929394, -93.29425200880758 44.985958929394, -93.29742533597137 44.985958929394))"
78,"POLYGON ((-93.29742533597137 44.99045553121262, -93.29742533597138 44.99045553121262, -93.29742533597138 44.99045553121263, -93.29742533597138 44.99495213303126, -93.29742533597138 44.99495213303127, -93.29742533597137 44.99495213303127, -93.29425200880758 44.99495213303127, -93.29425200880756 44.99495213303127, -93.29107868164377 44.99495213303127, -93.29107868164375 44.99495213303127, -93.29107868164375 44.99495213303126, -93.29107868164375 44.99045553121263, -93.29107868164375 44.99045553121262, -93.29107868164377 44.99045553121262, -93.29425200880756 44.99045553121262, -93.29425200880758 44.99045553121262, -93.29742533597137 44.99045553121262))"
79,"POLYGON ((-93.29742533597137 44.99495213303125, -93.29742533597138 44.99495213303125, -93.29742533597138 44.99495213303125, -93.29742533597138 44.99944873484989, -93.29742533597138 44.99944873484989, -93.29742533597137 44.99944873484989, -93.29425200880758 44.99944873484989, -93.29425200880756 44.99944873484989, -93.29107868164377 44.99944873484989, -93.29107868164375 44.99944873484989, -93.29107868164375 44.99944873484989, -93.29107868164375 44.99495213303125, -93.29107868164375 44.99495213303125, -93.29107868164377 44.99495213303125, -93.29425200880756 44.99495213303125, -93.29425200880758 44.99495213303125, -93.29742533597137 44.99495213303125))"
80,"POLYGON ((-93.29742533597137 44.99944873484987, -93.29742533597138 44.99944873484987, -93.29742533597138 44.99944873484988, -93.29742533597138 45.00394533666851, -93.29742533597138 45.00394533666852, -93.29742533597137 45.00394533666852, -93.29425200880758 45.00394533666852, -93.29425200880756 45.00394533666852, -93.29107868164377 45.00394533666852, -93.29107868164375 45.00394533666852, -93.29107868164375 45.00394533666851, -93.29107868164375 45.00169703575919, -93.29107868164375 45.00169703575919, -93.29107868164377 45.00169703575919, -93.29425200880756 45.00169703575919, -93.29425200880756 44.99944873484988, -93.29425200880756 44.99944873484987, -93.29425200880758 44.99944873484987, -93.29742533597137 44.99944873484987))"
81,"POLYGON ((-93.29742533597137 45.00394533666849, -93.29742533597138 45.00394533666849, -93.29742533597138 45.0039453366685, -93.29742533597138 45.00844193848713, -93.29742533597138 45.00844193848714, -93.29742533597137 45.00844193848714, -93.29425200880758 45.00844193848714, -93.29425200880756 45.00844193848714, -93.29107868164377 45.00844193848714, -93.29107868164375 45.00844193848714, -93.29107868164375 45.00844193848713, -93.29107868164375 45.0039453366685, -93.29107868164375 45.00394533666849, -93.29107868164377 45.00394533666849, -93.29425200880756 45.00394533666849, -93.29425200880758 45.00394533666849, -93.29742533597137 45.00394533666849))"
82,"POLYGON ((-93.29742533597137 45.00844193848712, -93.29742533597138 45.00844193848712, -93.29742533597138 45.00844193848712, -93.29742533597138 45.01293854030575, -93.29742533597138 45.01293854030576, -93.29742533597137 45.01293854030576, -93.29425200880758 45.01293854030576, -93.29425200880756 45.01293854030576, -93.29107868164377 45.01293854030576, -93.29107868164375 45.01293854030576, -93.29107868164375 45.01293854030575, -93.29107868164375 45.00844193848712, -93.29107868164375 45.00844193848712, -93.29107868164377 45.00844193848712, -93.29425200880756 45.00844193848712, -93.29425200880758 45.00844193848712, -93.29742533597137 45.00844193848712))"
83,"POLYGON ((-93.29742533597137 45.01293854030574, -93.29742533597138 45.01293854030574, -93.29742533597138 45.01293854030575, -93.29742533597138 45.01743514212438, -93.29742533597138 45.01743514212438, -93.29742533597137 45.01743514212438, -93.29425200880758 45.01743514212438, -93.29425200880756 45.01743514212438, -93.29107868164377 45.01743514212438, -93.29107868164375 45.01743514212438, -93.29107868164375 45.01743514212438, -93.29107868164375 45.01293854030575, -93.29107868164375 45.01293854030574, -93.29107868164377 45.01293854030574, -93.29425200880756 45.01293854030574, -93.29425200880758 45.01293854030574, -93.29742533597137 45.01293854030574))"
84,"POLYGON ((-93.29742533597137 45.01743514212436, -93.29742533597138 45.01743514212436, -93.29742533597138 45.01743514212437, -93.29742533597138 45.021931743943, -93.29742533597138 45.02193174394301, -93.29742533597137 45.02193174394301, -93.29425200880758 45.02193174394301, -93.29425200880756 45.02193174394301, -93.29107868164377 45.02193174394301, -93.29107868164375 45.02193174394301, -93.29107868164375 45.021931743943, -93.29107868164375 45.01743514212437, -93.29107868164375 45.01743514212436, -93.29107868164377 45.01743514212436, -93.29425200880756 45.01743514212436, -93.29425200880758 45.01743514212436, -93.29742533597137 45.01743514212436))"
85,"POLYGON ((-93.29742533597137 45.02193174394299, -93.29742533597138 45.02193174394299, -93.29742533597138 45.02193174394299, -93.29742533597138 45.02642834576162, -93.29742533597138 45.02642834576163, -93.29742533597137 45.02642834576163, -93.29425200880758 45.02642834576163, -93.29425200880756 45.02642834576163, -93.29107868164377 45.02642834576163, -93.29107868164375 45.02642834576163, -93.29107868164375 45.02642834576162, -93.29107868164375 45.02193174394299, -93.29107868164375 45.02193174394299, -93.29107868164377 45.02193174394299, -93.29425200880756 45.02193174394299, -93.29425200880758 45.02193174394299, -93.29742533597137 45.02193174394299))"
86,"POLYGON ((-93.29742533597137 45.02642834576161, -93.29742533597138 45.02642834576161, -93.29742533597138 45.02642834576162, -93.29742533597138 45.03092494758025, -93.29742533597138 45.03092494758025, -93.29742533597137 45.03092494758025, -93.29425200880758 45.03092494758025, -93.29425200880756 45.03092494758025, -93.29107868164377 45.03092494758025, -93.29107868164375 45.03092494758025, -93.29107868164375 45.03092494758025, -93.29107868164375 45.02642834576162, -93.29107868164375 45.02642834576161, -93.29107868164377 45.02642834576161, -93.29425200880756 45.02642834576161, -93.29425200880758 45.02642834576161, -93.29742533597137 45.02642834576161))"
87,"POLYGON ((-93.29742533597137 45.03092494758023, -93.29742533597138 45.03092494758023, -93.29742533597138 45.03092494758024, -93.29742533597138 45.03542154939887, -93.29742533597138 45.03542154939888, -93.29742533597137 45.03542154939888, -93.29425200880758 45.03542154939888, -93.29425200880756 45.03542154939888, -93.29107868164377 45.03542154939888, -93.29107868164375 45.03542154939888, -93.29107868164375 45.03542154939887, -93.29107868164375 45.03092494758024, -93.29107868164375 45.03092494758023, -93.29107868164377 45.03092494758023, -93.29425200880756 45.03092494758023, -93.29425200880758 45.03092494758023, -93.29742533597137 45.03092494758023))"
88,"POLYGON ((-93.29742533597137 45.03542154939885, -93.29742533597138 45.03542154939885, -93.29742533597138 45.03542154939886, -93.29742533597138 45.03991815121749, -93.29742533597138 45.0399181512175, -93.29742533597137 45.0399181512175, -93.29425200880758 45.0399181512175, -93.29425200880756 45.0399181512175, -93.29107868164377 45.0399181512175, -93.29107868164375 45.0399181512175, -93.29107868164375 45.03991815121749, -93.29107868164375 45.03542154939886, -93.29107868164375 45.03542154939885, -93.29107868164377 45.03542154939885, -93.29425200880756 45.03542154939885, -93.29425200880758 45.03542154939885, -93.29742533597137 45.03542154939885))"
89,"POLYGON ((-93.29107868164378 44.90951669847741, -93.2910786816438 44.90951669847741, -93.2910786816438 44.90951669847742, -93.2910786816438 44.91401330029605, -93.2910786816438 44.91401330029606, -93.29107868164378 44.91401330029606, -93.28790535447999 44.91401330029606, -93.28790535447997 44.91401330029606, -93.28473202731618 44.91401330029606, -93.28473202731617 44.91401330029606, -93.28473202731617 44.91401330029605, -93.28473202731617 44.90951669847742, -93.28473202731617 44.90951669847741, -93.28473202731618 44.90951669847741, -93.28790535447997 44.90951669847741, -93.28790535447999 44.90951669847741, -93.29107868164378 44.90951669847741))"
90,"POLYGON ((-93.29107868164378 44.91401330029603, -93.2910786816438 44.91401330029603, -93.2910786816438 44.91401330029604, -93.2910786816438 44.91850990211467, -93.2910786816438 44.91850990211468, -93.29107868164378 44.91850990211468, -93.28790535447999 44.91850990211468, -93.28790535447997 44.91850990211468, -93.28473202731618 44.91850990211468, -93.28473202731617 44.91850990211468, -93.28473202731617 44.91850990211467, -93.28473202731617 44.91401330029604, -93.28473202731617 44.91401330029603, -93.28473202731618 44.91401330029603, -93.28790535447997 44.91401330029603, -93.28790535447999 44.91401330029603, -93.29107868164378 44.91401330029603))"
91,"POLYGON ((-93.29107868164378 44.92300650393328, -93.2910786816438 44.92300650393328, -93.2910786816438 44.92300650393329, -93.2910786816438 44.92750310575192, -93.2910786816438 44.92750310575192, -93.29107868164378 44.92750310575192, -93.28790535447999 44.92750310575192, -93.28790535447997 44.92750310575192, -93.28473202731618 44.92750310575192, -93.28473202731617 44.92750310575192, -93.28473202731617 44.92750310575192, -93.28473202731617 44.92300650393329, -93.28473202731617 44.92300650393328, -93.28473202731618 44.92300650393328, -93.28790535447997 44.92300650393328, -93.28790535447999 44.92300650393328, -93.29107868164378 44.92300650393328))"
92,"POLYGON ((-93.29107868164378 44.9275031057519, -93.2910786816438 44.9275031057519, -93.2910786816438 44.92750310575191, -93.2910786816438 44.93199970757054, -93.2910786816438 44.93199970757055, -93.29107868164378 44.93199970757055, -93.28790535447999 44.93199970757055, -93.28790535447997 44.93199970757055, -93.28473202731618 44.93199970757055, -93.28473202731617 44.93199970757055, -93.28473202731617 44.93199970757054, -93.28473202731617 44.92750310575191, -93.28473202731617 44.9275031057519, -93.28473202731618 44.9275031057519, -93.28790535447997 44.9275031057519, -93.28790535447999 44.9275031057519, -93.29107868164378 44.9275031057519))"
93,"POLYGON ((-93.29107868164378 44.93199970757053, -93.2910786816438 44.93199970757053, -93.2910786816438 44.93199970757053, -93.2910786816438 44.93649630938916, -93.2910786816438 44.93649630938917, -93.29107868164378 44.93649630938917, -93.28790535447999 44.93649630938917, -93.28790535447997 44.93649630938917, -93.28473202731618 44.93649630938917, -93.28473202731617 44.93649630938917, -93.28473202731617 44.93649630938916, -93.28473202731617 44.93199970757053, -93.28473202731617 44.93199970757053, -93.28473202731618 44.93199970757053, -93.28790535447997 44.93199970757053, -93.28790535447999 44.93199970757053, -93.29107868164378 44.93199970757053))"
94,"POLYGON ((-93.29107868164378 44.93649630938915, -93.2910786816438 44.93649630938915, -93.2910786816438 44.93649630938916, -93.2910786816438 44.94099291120779, -93.2910786816438 44.94099291120779, -93.29107868164378 44.94099291120779, -93.28790535447999 44.94099291120779, -93.28790535447997 44.94099291120779, -93.28473202731618 44.94099291120779, -93.28473202731617 44.94099291120779, -93.28473202731617 44.94099291120779, -93.28473202731617 44.93649630938916, -93.28473202731617 44.93649630938915, -93.28473202731618 44.93649630938915, -93.28790535447997 44.93649630938915, -93.28790535447999 44.93649630938915, -93.29107868164378 44.93649630938915))"
95,"POLYGON ((-93.29107868164378 44.94099291120777, -93.2910786816438 44.94099291120777, -93.2910786816438 44.94099291120778, -93.2910786816438 44.94324121211709, -93.2910786816438 44.9432412121171, -93.29107868164378 44.9432412121171, -93.28790535447999 44.9432412121171, -93.28790535447999 44.94548951302641, -93.28790535447999 44.94548951302642, -93.28790535447997 44.94548951302642, -93.28473202731618 44.94548951302642, -93.28473202731617 44.94548951302642, -93.28473202731617 44.94548951302641, -93.28473202731617 44.94099291120778, -93.28473202731617 44.94099291120777, -93.28473202731618 44.94099291120777, -93.28790535447997 44.94099291120777, -93.28790535447999 44.94099291120777, -93.29107868164378 44.94099291120777))"
96,"POLYGON ((-93.28790535447997 44.94548951302639, -93.28790535447999 44.94548951302639, -93.28790535447999 44.9454895130264, -93.28790535447999 44.94998611484503, -93.28790535447999 44.94998611484504, -93.28790535447997 44.94998611484504, -93.28473202731618 44.94998611484504, -93.28473202731617 44.94998611484504, -93.28473202731617 44.94998611484503, -93.28473202731617 44.9454895130264, -93.28473202731617 44.94548951302639, -93.28473202731618 44.94548951302639, -93.28790535447997 44.94548951302639))"
97,"POLYGON ((-93.28790535447997 44.94998611484502, -93.28790535447999 44.94998611484502, -93.28790535447999 44.94998611484503, -93.28790535447999 44.95448271666366, -93.28790535447999 44.95448271666366, -93.28790535447997 44.95448271666366, -93.28473202731618 44.95448271666366, -93.28473202731617 44.95448271666366, -93.28473202731617 44.95448271666366, -93.28473202731617 44.94998611484503, -93.28473202731617 44.94998611484502, -93.28473202731618 44.94998611484502, -93.28790535447997 44.94998611484502))"
98,"POLYGON ((-93.29107868164378 44.95673101757296, -93.2910786816438 44.95673101757296, -93.2910786816438 44.95673101757296, -93.2910786816438 44.95897931848228, -93.2910786816438 44.95897931848229, -93.29107868164378 44.95897931848229, -93.28790535447999 44.95897931848229, -93.28790535447997 44.95897931848229, -93.28473202731618 44.95897931848229, -93.28473202731617 44.95897931848229, -93.28473202731617 44.95897931848228, -93.28473202731617 44.95448271666365, -93.28473202731617 44.95448271666364, -93.28473202731618 44.95448271666364, -93.28790535447997 44.95448271666364, -93.28790535447999 44.95448271666364, -93.28790535447999 44.95448271666365, -93.28790535447999 44.95673101757296, -93.29107868164378 44.95673101757296))"
99,"POLYGON ((-93.28790535447997 44.95897931848226, -93.28790535447999 44.95897931848226, -93.28790535447999 44.95897931848227, -93.28790535447999 44.9634759203009, -93.28790535447999 44.96347592030091, -93.28790535447997 44.96347592030091, -93.28473202731618 44.96347592030091, -93.28473202731617 44.96347592030091, -93.28473202731617 44.9634759203009, -93.28473202731617 44.95897931848227, -93.28473202731617 44.95897931848226, -93.28473202731618 44.95897931848226, -93.28790535447997 44.95897931848226))"
100,"POLYGON ((-93.29107868164378 44.96347592030089, -93.2910786816438 44.96347592030089, -93.2910786816438 44.96347592030089, -93.2910786816438 44.96797252211952, -93.2910786816438 44.96797252211953, -93.29107868164378 44.96797252211953, -93.28790535447999 44.96797252211953, -93.28790535447997 44.96797252211953, -93.28473202731618 44.96797252211953, -93.28473202731617 44.96797252211953, -93.28473202731617 44.96797252211952, -93.28473202731617 44.96347592030089, -93.28473202731617 44.96347592030089, -93.28473202731618 44.96347592030089, -93.28790535447997 44.96347592030089, -93.28790535447999 44.96347592030089, -93.29107868164378 44.96347592030089))"
101,"POLYGON ((-93.29107868164378 44.96797252211951, -93.2910786816438 44.96797252211951, -93.2910786816438 44.96797252211952, -93.2910786816438 44.97246912393815, -93.2910786816438 44.97246912393815, -93.29107868164378 44.97246912393815, -93.28790535447999 44.97246912393815, -93.28790535447997 44.97246912393815, -93.28473202731618 44.97246912393815, -93.28473202731617 44.97246912393815, -93.28473202731617 44.97246912393815, -93.28473202731617 44.97022082302883, -93.28473202731617 44.97022082302882, -93.28473202731618 44.97022082302882, -93.28790535447997 44.97022082302882, -93.28790535447997 44.96797252211952, -93.28790535447997 44.96797252211951, -93.28790535447999 44.96797252211951, -93.29107868164378 44.96797252211951))"
102,"POLYGON ((-93.29107868164378 44.97246912393813, -93.2910786816438 44.97246912393813, -93.2910786816438 44.97246912393814, -93.2910786816438 44.97696572575677, -93.2910786816438 44.97696572575678, -93.29107868164378 44.97696572575678, -93.28790535447999 44.97696572575678, -93.28790535447997 44.97696572575678, -93.28473202731618 44.97696572575678, -93.28473202731617 44.97696572575678, -93.28473202731617 44.97696572575677, -93.28473202731617 44.97471742484746, -93.28473202731617 44.97471742484745, -93.28473202731618 44.97471742484745, -93.28790535447997 44.97471742484745, -93.28790535447997 44.97246912393814, -93.28790535447997 44.97246912393813, -93.28790535447999 44.97246912393813, -93.29107868164378 44.97246912393813))"
103,"POLYGON ((-93.29107868164378 44.97696572575676, -93.2910786816438 44.97696572575676, -93.2910786816438 44.97696572575676, -93.2910786816438 44.98146232757539, -93.2910786816438 44.9814623275754, -93.29107868164378 44.9814623275754, -93.28790535447999 44.9814623275754, -93.28790535447997 44.9814623275754, -93.28473202731618 44.9814623275754, -93.28473202731617 44.9814623275754, -93.28473202731617 44.98146232757539, -93.28473202731617 44.97696572575676, -93.28473202731617 44.97696572575676, -93.28473202731618 44.97696572575676, -93.28790535447997 44.97696572575676, -93.28790535447999 44.97696572575676, -93.29107868164378 44.97696572575676))"
104,"POLYGON ((-93.29107868164378 44.98146232757538, -93.2910786816438 44.98146232757538, -93.2910786816438 44.98146232757539, -93.2910786816438 44.98595892939402, -93.2910786816438 44.98595892939402, -93.29107868164378 44.98595892939402, -93.28790535447999 44.98595892939402, -93.28790535447997 44.98595892939402, -93.28473202731618 44.98595892939402, -93.28473202731617 44.98595892939402, -93.28473202731617 44.98595892939402, -93.28473202731617 44.98146232757539, -93.28473202731617 44.98146232757538, -93.28473202731618 44.98146232757538, -93.28790535447997 44.98146232757538, -93.28790535447999 44.98146232757538, -93.29107868164378 44.98146232757538))"
105,"POLYGON ((-93.29107868164378 44.985958929394, -93.2910786816438 44.985958929394, -93.2910786816438 44.98595892939401, -93.2910786816438 44.99045553121264, -93.2910786816438 44.99045553121265, -93.29107868164378 44.99045553121265, -93.28790535447999 44.99045553121265, -93.28790535447997 44.99045553121265, -93.28473202731618 44.99045553121265, -93.28473202731617 44.99045553121265, -93.28473202731617 44.99045553121264, -93.28473202731617 44.98595892939401, -93.28473202731617 44.985958929394, -93.28473202731618 44.985958929394, -93.28790535447997 44.985958929394, -93.28790535447999 44.985958929394, -93.29107868164378 44.985958929394))"
106,"POLYGON ((-93.29107868164378 44.99045553121262, -93.2910786816438 44.99045553121262, -93.2910786816438 44.99045553121263, -93.2910786816438 44.99495213303126, -93.2910786816438 44.99495213303127, -93.29107868164378 44.99495213303127, -93.28790535447999 44.99495213303127, -93.28790535447997 44.99495213303127, -93.28473202731618 44.99495213303127, -93.28473202731617 44.99495213303127, -93.28473202731617 44.99495213303126, -93.28473202731617 44.99045553121263, -93.28473202731617 44.99045553121262, -93.28473202731618 44.99045553121262, -93.28790535447997 44.99045553121262, -93.28790535447999 44.99045553121262, -93.29107868164378 44.99045553121262))"
107,"POLYGON ((-93.29107868164378 44.99495213303125, -93.2910786816438 44.99495213303125, -93.2910786816438 44.99495213303125, -93.2910786816438 44.99720043394057, -93.2910786816438 44.99720043394058, -93.29107868164378 44.99720043394058, -93.28790535447999 44.99720043394058, -93.28790535447999 44.99944873484989, -93.28790535447999 44.99944873484989, -93.28790535447997 44.99944873484989, -93.28473202731618 44.99944873484989, -93.28473202731617 44.99944873484989, -93.28473202731617 44.99944873484989, -93.28473202731617 44.99495213303125, -93.28473202731617 44.99495213303125, -93.28473202731618 44.99495213303125, -93.28790535447997 44.99495213303125, -93.28790535447999 44.99495213303125, -93.29107868164378 44.99495213303125))"
108,"POLYGON ((-93.28790535447997 44.99944873484987, -93.28790535447999 44.99944873484987, -93.28790535447999 44.99944873484988, -93.28790535447999 45.00394533666851, -93.28790535447999 45.00394533666852, -93.28790535447997 45.00394533666852, -93.28473202731618 45.00394533666852, -93.28473202731617 45.00394533666852, -93.28473202731617 45.00394533666851, -93.28473202731617 44.99944873484988, -93.28473202731617 44.99944873484987, -93.28473202731618 44.99944873484987, -93.28790535447997 44.99944873484987))"
109,"POLYGON ((-93.29107868164378 45.00394533666849, -93.2910786816438 45.00394533666849, -93.2910786816438 45.0039453366685, -93.2910786816438 45.00844193848713, -93.2910786816438 45.00844193848714, -93.29107868164378 45.00844193848714, -93.28790535447999 45.00844193848714, -93.28790535447997 45.00844193848714, -93.28473202731618 45.00844193848714, -93.28473202731617 45.00844193848714, -93.28473202731617 45.00844193848713, -93.28473202731617 45.0039453366685, -93.28473202731617 45.00394533666849, -93.28473202731618 45.00394533666849, -93.28790535447997 45.00394533666849, -93.28790535447999 45.00394533666849, -93.29107868164378 45.00394533666849))"
110,"POLYGON ((-93.29107868164378 45.00844193848712, -93.2910786816438 45.00844193848712, -93.2910786816438 45.00844193848712, -93.2910786816438 45.01293854030575, -93.2910786816438 45.01293854030576, -93.29107868164378 45.01293854030576, -93.28790535447999 45.01293854030576, -93.28790535447997 45.01293854030576, -93.28473202731618 45.01293854030576, -93.28473202731617 45.01293854030576, -93.28473202731617 45.01293854030575, -93.28473202731617 45.00844193848712, -93.28473202731617 45.00844193848712, -93.28473202731618 45.00844193848712, -93.28790535447997 45.00844193848712, -93.28790535447999 45.00844193848712, -93.29107868164378 45.00844193848712))"
111,"POLYGON ((-93.29107868164378 45.01293854030574, -93.2910786816438 45.01293854030574, -93.2910786816438 45.01293854030575, -93.2910786816438 45.01743514212438, -93.2910786816438 45.01743514212438, -93.29107868164378 45.01743514212438, -93.28790535447999 45.01743514212438, -93.28790535447997 45.01743514212438, -93.28473202731618 45.01743514212438, -93.28473202731617 45.01743514212438, -93.28473202731617 45.01743514212438, -93.28473202731617 45.01293854030575, -93.28473202731617 45.01293854030574, -93.28473202731618 45.01293854030574, -93.28790535447997 45.01293854030574, -93.28790535447999 45.01293854030574, -93.29107868164378 45.01293854030574))"
112,"POLYGON ((-93.29107868164378 45.01743514212436, -93.2910786816438 45.01743514212436, -93.2910786816438 45.01743514212437, -93.2910786816438 45.021931743943, -93.2910786816438 45.02193174394301, -93.29107868164378 45.02193174394301, -93.28790535447999 45.02193174394301, -93.28790535447997 45.02193174394301, -93.28473202731618 45.02193174394301, -93.28473202731617 45.02193174394301, -93.28473202731617 45.021931743943, -93.28473202731617 45.01743514212437, -93.28473202731617 45.01743514212436, -93.28473202731618 45.01743514212436, -93.28790535447997 45.01743514212436, -93.28790535447999 45.01743514212436, -93.29107868164378 45.01743514212436))"
113,"POLYGON ((-93.29107868164378 45.02193174394299, -93.2910786816438 45.02193174394299, -93.2910786816438 45.02193174394299, -93.2910786816438 45.02642834576162, -93.2910786816438 45.02642834576163, -93.29107868164378 45.02642834576163, -93.28790535447999 45.02642834576163, -93.28790535447997 45.02642834576163, -93.28473202731618 45.02642834576163, -93.28473202731617 45.02642834576163, -93.28473202731617 45.02642834576162, -93.28473202731617 45.02193174394299, -93.28473202731617 45.02193174394299, -93.28473202731618 45.02193174394299, -93.28790535447997 45.02193174394299, -93.28790535447999 45.02193174394299, -93.29107868164378 45.02193174394299))"
114,"POLYGON ((-93.29107868164378 45.02642834576161, -93.2910786816438 45.02642834576161, -93.2910786816438 45.02642834576162, -93.2910786816438 45.03092494758025, -93.2910786816438 45.03092494758025, -93.29107868164378 45.03092494758025, -93.28790535447999 45.03092494758025, -93.28790535447997 45.03092494758025, -93.28473202731618 45.03092494758025, -93.28473202731617 45.03092494758025, -93.28473202731617 45.03092494758025, -93.28473202731617 45.02642834576162, -93.28473202731617 45.02642834576161, -93.28473202731618 45.02642834576161, -93.28790535447997 45.02642834576161, -93.28790535447999 45.02642834576161, -93.29107868164378 45.02642834576161))"
115,"POLYGON ((-93.29107868164378 45.03542154939885, -93.2910786816438 45.03542154939885, -93.2910786816438 45.03542154939886, -93.2910786816438 45.03991815121749, -93.2910786816438 45.0399181512175, -93.29107868164378 45.0399181512175, -93.28790535447999 45.0399181512175, -93.28790535447997 45.0399181512175, -93.28473202731618 45.0399181512175, -93.28473202731617 45.0399181512175, -93.28473202731617 45.03991815121749, -93.28473202731617 45.03542154939886, -93.28473202731617 45.03542154939885, -93.28473202731618 45.03542154939885, -93.28790535447997 45.03542154939885, -93.28790535447999 45.03542154939885, -93.29107868164378 45.03542154939885))"
116,"POLYGON ((-93.2847320273162 44.90052349484017, -93.28473202731621 44.90052349484017, -93.28473202731621 44.90052349484017, -93.28473202731621 44.9050200966588, -93.28473202731621 44.90502009665881, -93.2847320273162 44.90502009665881, -93.2815587001524 44.90502009665881, -93.28155870015239 44.90502009665881, -93.27838537298859 44.90502009665881, -93.27838537298858 44.90502009665881, -93.27838537298858 44.9050200966588, -93.27838537298858 44.90052349484017, -93.27838537298858 44.90052349484017, -93.27838537298859 44.90052349484017, -93.28155870015239 44.90052349484017, -93.2815587001524 44.90052349484017, -93.2847320273162 44.90052349484017))"
117,"POLYGON ((-93.2847320273162 44.91850990211466, -93.28473202731621 44.91850990211466, -93.28473202731621 44.91850990211466, -93.28473202731621 44.92300650393329, -93.28473202731621 44.9230065039333, -93.2847320273162 44.9230065039333, -93.2815587001524 44.9230065039333, -93.28155870015239 44.9230065039333, -93.27838537298859 44.9230065039333, -93.27838537298858 44.9230065039333, -93.27838537298858 44.92300650393329, -93.27838537298858 44.91850990211466, -93.27838537298858 44.91850990211466, -93.27838537298859 44.91850990211466, -93.28155870015239 44.91850990211466, -93.2815587001524 44.91850990211466, -93.2847320273162 44.91850990211466))"
